job_id,company_id,job_function,level,location_city,location_country,mode,salary_min_lpa,salary_max_lpa,posted_date,job_title
4445,120,MLOps,Senior,Lucknow,India,Remote,19.4,46.4,2021-12-13 14:04:54,MLOps Senior
4965,19,Quality Assurance,Mid,Lucknow,Global,Onsite,36.9,61.8,2021-12-13 14:09:11,Quality Assurance Mid
3099,175,Software Engineering,Junior,Lucknow,India,Onsite,20.4,23.599999999999998,2021-12-13 20:07:12,Software Engineering Junior
2887,86,Software Engineering,Mid,Chennai,India,Remote,34.6,58.0,2021-12-13 20:44:26,Software Engineering Mid
3276,196,Data Engineering,Lead,Jaipur,India,Onsite,9.0,19.1,2021-12-13 23:11:59,Data Engineering Lead
9862,26,Data Science,Mid,Bengaluru,Global,Remote,30.9,37.9,2021-12-14 01:49:27,Data Science Mid
1394,68,Product Management,Mid,Chennai,Global,Onsite,9.6,17.799999999999997,2021-12-14 07:52:10,Product Management Mid
1534,103,Business Analytics,Senior,Hyderabad,India,Hybrid,16.6,28.200000000000003,2021-12-14 09:12:20,Business Analytics Senior
5561,16,Quality Assurance,Junior,Ahmedabad,India,Onsite,37.7,57.800000000000004,2021-12-14 12:14:02,Quality Assurance Junior
9308,79,Data Engineering,Senior,Gurugram,India,Hybrid,5.1,8.0,2021-12-14 13:45:30,Data Engineering Senior
8520,139,DevOps,Mid,Indore,India,Onsite,14.8,23.200000000000003,2021-12-14 14:11:09,DevOps Mid
3234,60,Data Science,Junior,Jaipur,India,Hybrid,5.6,21.700000000000003,2021-12-14 14:28:49,Data Science Junior
8300,6,MLOps,Junior,Noida,Global,Hybrid,7.2,26.0,2021-12-14 17:45:39,MLOps Junior
1143,14,Cybersecurity,Lead,Gurugram,India,Hybrid,30.3,46.8,2021-12-14 19:24:21,Cybersecurity Lead
1478,120,MLOps,Junior,Gurugram,India,Onsite,37.8,66.9,2021-12-15 08:22:16,MLOps Junior
7572,48,Product Management,Junior,Lucknow,India,Hybrid,23.1,40.6,2021-12-15 23:22:57,Product Management Junior
2855,125,Product Management,Junior,Chennai,India,Onsite,8.9,35.1,2021-12-15 23:34:49,Product Management Junior
5989,52,Data Engineering,Junior,Kolkata,India,Hybrid,4.5,7.3,2021-12-16 06:13:50,Data Engineering Junior
4505,169,DevOps,Senior,Indore,India,Hybrid,26.5,39.3,2021-12-16 08:24:47,DevOps Senior
1142,115,Business Analytics,Junior,Kochi,India,Remote,27.3,34.2,2021-12-16 09:09:39,Business Analytics Junior
6255,125,Cybersecurity,Mid,Ahmedabad,India,Hybrid,33.7,50.0,2021-12-16 13:07:06,Cybersecurity Mid
7985,167,Software Engineering,Mid,Kolkata,India,Onsite,16.6,41.6,2021-12-16 20:53:56,Software Engineering Mid
1828,81,Data Science,Senior,Kolkata,India,Remote,31.5,35.4,2021-12-16 22:59:47,Data Science Senior
581,179,Business Analytics,Mid,Ahmedabad,India,Hybrid,29.4,42.0,2021-12-17 03:06:57,Business Analytics Mid
3210,53,MLOps,Senior,Mumbai,Global,Onsite,5.7,18.8,2021-12-17 03:11:11,MLOps Senior
765,38,Data Engineering,Mid,Pune,India,Hybrid,8.5,24.5,2021-12-17 17:38:35,Data Engineering Mid
839,198,Machine Learning,Mid,Indore,India,Onsite,28.6,46.7,2021-12-17 18:46:58,Machine Learning Mid
57,17,Quality Assurance,Mid,Lucknow,Global,Hybrid,8.9,11.7,2021-12-18 03:16:28,Quality Assurance Mid
1796,40,Cybersecurity,Senior,Kochi,India,Hybrid,39.0,51.0,2021-12-18 08:32:53,Cybersecurity Senior
5833,30,Product Management,Mid,Lucknow,India,Remote,14.2,32.3,2021-12-18 10:23:32,Product Management Mid
5298,149,Product Management,Senior,Kochi,Global,Remote,23.0,43.3,2021-12-18 10:47:47,Product Management Senior
9530,32,Cybersecurity,Junior,Gurugram,India,Hybrid,33.1,37.6,2021-12-18 13:36:39,Cybersecurity Junior
2126,46,Machine Learning,Mid,Gurugram,India,Onsite,20.7,38.599999999999994,2021-12-18 14:37:53,Machine Learning Mid
8005,40,Business Analytics,Mid,Lucknow,India,Onsite,14.4,32.2,2021-12-18 16:40:52,Business Analytics Mid
5771,197,Software Engineering,Senior,Gurugram,Global,Hybrid,10.5,32.2,2021-12-19 22:10:28,Software Engineering Senior
3008,69,Product Management,Senior,Noida,India,Onsite,32.0,54.7,2021-12-20 17:24:44,Product Management Senior
2162,82,Product Management,Junior,Hyderabad,India,Remote,8.2,34.9,2021-12-20 20:21:07,Product Management Junior
3891,44,Cybersecurity,Senior,Ahmedabad,India,Onsite,36.0,43.5,2021-12-21 05:02:23,Cybersecurity Senior
3383,117,Product Management,Junior,Ahmedabad,Global,Hybrid,24.0,33.2,2021-12-21 14:42:00,Product Management Junior
5397,4,Data Science,Senior,Bengaluru,India,Onsite,25.0,41.1,2021-12-21 15:25:38,Data Science Senior
55,81,Product Management,Manager,Ahmedabad,India,Hybrid,26.7,48.0,2021-12-21 17:11:15,Product Management Manager
7358,122,Business Analytics,Mid,Lucknow,India,Onsite,35.5,54.3,2021-12-22 00:49:33,Business Analytics Mid
9226,105,Cybersecurity,Mid,Bengaluru,Global,Onsite,7.5,22.4,2021-12-22 05:56:01,Cybersecurity Mid
5892,118,Data Engineering,Mid,Lucknow,India,Remote,36.4,58.8,2021-12-22 07:20:40,Data Engineering Mid
8886,176,DevOps,Junior,Kolkata,India,Onsite,13.8,23.8,2021-12-22 08:42:45,DevOps Junior
998,118,Business Analytics,Senior,Noida,India,Onsite,19.7,32.2,2021-12-22 12:17:16,Business Analytics Senior
5389,89,MLOps,Mid,Ahmedabad,India,Onsite,11.1,23.299999999999997,2021-12-23 00:04:56,MLOps Mid
7815,79,MLOps,Mid,Hyderabad,India,Hybrid,9.1,33.9,2021-12-23 01:35:26,MLOps Mid
2769,23,Software Engineering,Manager,Lucknow,India,Remote,27.3,37.2,2021-12-23 06:55:48,Software Engineering Manager
7779,60,Quality Assurance,Senior,Ahmedabad,Global,Onsite,18.1,45.3,2021-12-23 22:41:07,Quality Assurance Senior
9529,15,Product Management,Senior,Ahmedabad,India,Onsite,37.7,42.5,2021-12-24 20:36:48,Product Management Senior
9072,69,Machine Learning,Senior,Lucknow,India,Onsite,30.9,40.8,2021-12-25 05:00:12,Machine Learning Senior
2511,160,Data Science,Lead,Hyderabad,Global,Onsite,18.0,36.5,2021-12-25 08:42:40,Data Science Lead
8605,168,Machine Learning,Mid,Mumbai,India,Onsite,26.8,31.1,2021-12-25 09:22:54,Machine Learning Mid
6357,143,Software Engineering,Mid,Kochi,India,Hybrid,9.0,22.8,2021-12-25 10:31:13,Software Engineering Mid
7276,151,Product Management,Lead,Ahmedabad,India,Onsite,27.8,55.7,2021-12-25 19:26:57,Product Management Lead
1573,92,DevOps,Mid,Mumbai,India,Onsite,29.9,33.699999999999996,2021-12-25 21:34:14,DevOps Mid
1014,37,Data Engineering,Senior,Gurugram,India,Remote,4.6,14.799999999999999,2021-12-26 00:10:08,Data Engineering Senior
3961,5,Software Engineering,Junior,Kolkata,India,Remote,36.1,55.3,2021-12-26 00:31:11,Software Engineering Junior
4178,88,MLOps,Senior,Chennai,India,Onsite,24.1,52.7,2021-12-26 10:08:33,MLOps Senior
6630,92,Software Engineering,Mid,Lucknow,India,Onsite,11.3,23.200000000000003,2021-12-26 11:38:31,Software Engineering Mid
5402,171,Cybersecurity,Senior,Kolkata,India,Onsite,5.9,16.0,2021-12-26 21:20:27,Cybersecurity Senior
8951,111,Machine Learning,Lead,Jaipur,India,Hybrid,3.1,31.8,2021-12-27 04:31:31,Machine Learning Lead
8786,16,Software Engineering,Senior,Bengaluru,India,Hybrid,18.9,33.5,2021-12-27 10:51:10,Software Engineering Senior
3367,33,Data Science,Junior,Lucknow,India,Hybrid,23.4,42.9,2021-12-27 11:01:02,Data Science Junior
6082,131,Quality Assurance,Senior,Chennai,India,Onsite,36.7,63.1,2021-12-27 13:10:57,Quality Assurance Senior
4311,80,Data Engineering,Senior,Hyderabad,India,Hybrid,37.9,48.3,2021-12-27 21:58:42,Data Engineering Senior
1893,103,MLOps,Mid,Kochi,India,Onsite,4.8,11.5,2021-12-28 04:16:21,MLOps Mid
9894,74,MLOps,Mid,Indore,India,Onsite,30.5,50.9,2021-12-28 07:49:40,MLOps Mid
3047,135,Business Analytics,Lead,Bengaluru,India,Onsite,15.8,38.7,2021-12-28 13:22:16,Business Analytics Lead
9549,87,Data Science,Junior,Pune,Global,Onsite,14.9,36.1,2021-12-29 04:58:24,Data Science Junior
9667,61,Cybersecurity,Senior,Kolkata,Global,Onsite,28.7,43.6,2021-12-29 10:54:12,Cybersecurity Senior
813,11,Software Engineering,Senior,Gurugram,India,Onsite,39.3,64.69999999999999,2021-12-29 18:40:46,Software Engineering Senior
7781,189,Product Management,Intern,Jaipur,India,Hybrid,24.6,42.5,2021-12-30 03:21:46,Product Management Intern
2763,170,Machine Learning,Junior,Mumbai,India,Onsite,39.5,44.4,2021-12-30 11:18:35,Machine Learning Junior
8486,127,Software Engineering,Mid,Hyderabad,India,Remote,33.8,43.699999999999996,2021-12-30 18:27:27,Software Engineering Mid
9610,176,Data Engineering,Intern,Bengaluru,India,Onsite,25.6,38.1,2021-12-30 20:42:54,Data Engineering Intern
2890,142,Machine Learning,Intern,Lucknow,India,Hybrid,37.5,57.3,2021-12-31 00:17:06,Machine Learning Intern
6957,179,Business Analytics,Senior,Lucknow,India,Onsite,5.7,26.0,2021-12-31 10:46:09,Business Analytics Senior
9376,184,DevOps,Mid,Kolkata,India,Onsite,30.1,52.0,2022-01-01 03:22:12,DevOps Mid
84,55,Machine Learning,Mid,Pune,India,Onsite,18.3,22.1,2022-01-01 08:42:22,Machine Learning Mid
5823,68,Data Engineering,Mid,Bengaluru,India,Onsite,10.4,36.8,2022-01-01 11:41:12,Data Engineering Mid
1840,154,Cybersecurity,Mid,Hyderabad,India,Onsite,29.1,37.400000000000006,2022-01-01 11:49:16,Cybersecurity Mid
5132,169,Business Analytics,Intern,Kochi,India,Hybrid,35.4,42.8,2022-01-01 18:45:44,Business Analytics Intern
7521,75,DevOps,Junior,Gurugram,India,Onsite,15.9,30.6,2022-01-01 20:32:56,DevOps Junior
298,114,MLOps,Mid,Hyderabad,India,Remote,20.2,42.3,2022-01-01 21:58:59,MLOps Mid
2588,49,Machine Learning,Intern,Kochi,India,Hybrid,21.0,34.6,2022-01-01 23:45:30,Machine Learning Intern
5666,169,Software Engineering,Mid,Mumbai,India,Onsite,5.5,11.5,2022-01-02 06:50:34,Software Engineering Mid
1836,131,Machine Learning,Lead,Indore,India,Onsite,14.6,41.1,2022-01-02 22:23:45,Machine Learning Lead
5216,57,Machine Learning,Junior,Jaipur,Global,Hybrid,15.2,26.7,2022-01-03 04:17:30,Machine Learning Junior
5105,17,Data Science,Senior,Mumbai,India,Hybrid,13.5,26.1,2022-01-03 12:41:01,Data Science Senior
2180,117,MLOps,Mid,Gurugram,India,Remote,34.8,43.699999999999996,2022-01-04 00:25:17,MLOps Mid
4278,77,Machine Learning,Mid,Chennai,Global,Onsite,37.5,51.9,2022-01-04 13:00:01,Machine Learning Mid
5027,102,Machine Learning,Junior,Bengaluru,India,Onsite,23.0,45.9,2022-01-05 01:38:37,Machine Learning Junior
247,86,Software Engineering,Junior,Noida,India,Onsite,3.3,10.2,2022-01-05 04:48:58,Software Engineering Junior
6517,39,Data Engineering,Senior,Kochi,India,Onsite,11.8,23.4,2022-01-05 06:36:31,Data Engineering Senior
8790,112,Software Engineering,Junior,Kochi,India,Hybrid,5.0,31.3,2022-01-05 06:52:19,Software Engineering Junior
1281,11,Business Analytics,Senior,Pune,Global,Remote,6.7,29.0,2022-01-05 14:16:55,Business Analytics Senior
350,152,Product Management,Junior,Gurugram,India,Hybrid,4.0,10.8,2022-01-05 15:32:33,Product Management Junior
2653,193,Quality Assurance,Mid,Kolkata,Global,Remote,3.2,16.7,2022-01-05 15:38:20,Quality Assurance Mid
8021,47,Quality Assurance,Lead,Bengaluru,India,Hybrid,29.2,51.5,2022-01-05 16:31:29,Quality Assurance Lead
2485,13,Software Engineering,Mid,Chennai,India,Hybrid,26.8,55.2,2022-01-05 19:51:19,Software Engineering Mid
9833,92,Data Science,Junior,Kochi,India,Hybrid,17.3,32.2,2022-01-06 02:40:35,Data Science Junior
164,100,Cybersecurity,Intern,Bengaluru,India,Remote,39.9,61.599999999999994,2022-01-06 07:12:19,Cybersecurity Intern
4971,120,Data Science,Junior,Jaipur,India,Onsite,16.1,36.5,2022-01-06 19:27:47,Data Science Junior
8225,157,Data Science,Lead,Noida,India,Onsite,11.6,40.4,2022-01-07 02:54:02,Data Science Lead
8926,189,Data Engineering,Mid,Mumbai,India,Remote,38.5,55.3,2022-01-07 03:32:02,Data Engineering Mid
5830,108,DevOps,Junior,Ahmedabad,Global,Remote,37.7,46.2,2022-01-07 05:17:42,DevOps Junior
3731,54,DevOps,Lead,Lucknow,India,Onsite,22.5,31.1,2022-01-07 12:12:49,DevOps Lead
6442,58,Data Science,Mid,Mumbai,India,Onsite,24.6,54.1,2022-01-07 13:10:04,Data Science Mid
7609,83,Software Engineering,Junior,Kochi,India,Hybrid,27.2,37.6,2022-01-07 18:35:18,Software Engineering Junior
1857,92,Machine Learning,Senior,Noida,India,Remote,35.2,52.400000000000006,2022-01-07 18:51:11,Machine Learning Senior
7678,177,Data Engineering,Junior,Hyderabad,India,Remote,5.5,26.4,2022-01-07 21:16:52,Data Engineering Junior
5103,119,Product Management,Senior,Jaipur,India,Onsite,31.0,44.1,2022-01-08 01:01:57,Product Management Senior
8038,55,MLOps,Mid,Mumbai,India,Onsite,15.5,37.5,2022-01-08 02:37:05,MLOps Mid
1914,40,Software Engineering,Senior,Gurugram,India,Hybrid,33.0,45.5,2022-01-08 07:11:37,Software Engineering Senior
2277,53,Data Science,Intern,Kochi,Global,Remote,30.8,51.1,2022-01-08 10:53:37,Data Science Intern
9088,91,Data Engineering,Mid,Chennai,India,Onsite,28.5,42.1,2022-01-08 16:25:47,Data Engineering Mid
2247,114,Quality Assurance,Intern,Mumbai,India,Hybrid,34.4,42.8,2022-01-09 02:37:22,Quality Assurance Intern
3237,12,Product Management,Mid,Mumbai,India,Hybrid,34.2,52.400000000000006,2022-01-09 11:58:42,Product Management Mid
6230,109,DevOps,Mid,Kochi,India,Onsite,32.5,39.7,2022-01-09 16:14:35,DevOps Mid
4962,185,Business Analytics,Senior,Lucknow,India,Remote,4.1,29.6,2022-01-09 19:42:04,Business Analytics Senior
5610,93,DevOps,Junior,Kolkata,India,Remote,37.3,44.4,2022-01-09 21:31:54,DevOps Junior
2516,87,Data Engineering,Intern,Mumbai,India,Onsite,35.4,51.0,2022-01-09 22:02:42,Data Engineering Intern
2187,124,MLOps,Intern,Mumbai,India,Hybrid,17.3,31.700000000000003,2022-01-10 09:06:51,MLOps Intern
1997,62,MLOps,Junior,Noida,India,Onsite,11.3,36.7,2022-01-10 12:12:44,MLOps Junior
9161,149,MLOps,Mid,Pune,India,Hybrid,27.6,39.3,2022-01-10 21:44:11,MLOps Mid
7244,117,Data Engineering,Senior,Pune,India,Hybrid,5.4,20.4,2022-01-10 22:24:48,Data Engineering Senior
9962,74,Business Analytics,Senior,Hyderabad,India,Onsite,8.2,23.6,2022-01-11 02:21:12,Business Analytics Senior
3042,29,Product Management,Lead,Ahmedabad,India,Hybrid,7.5,33.3,2022-01-11 03:01:19,Product Management Lead
4114,167,Data Engineering,Intern,Bengaluru,India,Onsite,29.8,42.4,2022-01-11 07:37:00,Data Engineering Intern
1185,93,MLOps,Senior,Hyderabad,India,Hybrid,36.9,42.5,2022-01-11 08:07:46,MLOps Senior
2311,14,Product Management,Mid,Jaipur,India,Onsite,15.8,34.0,2022-01-11 12:46:19,Product Management Mid
6304,152,DevOps,Mid,Indore,Global,Onsite,8.4,27.4,2022-01-11 13:12:40,DevOps Mid
8027,150,Software Engineering,Lead,Ahmedabad,India,Remote,11.2,22.4,2022-01-11 14:54:18,Software Engineering Lead
4501,128,Data Science,Junior,Pune,India,Onsite,6.8,32.699999999999996,2022-01-12 04:40:35,Data Science Junior
4384,61,Quality Assurance,Mid,Jaipur,India,Onsite,4.5,11.4,2022-01-12 07:21:12,Quality Assurance Mid
66,34,Product Management,Manager,Chennai,India,Onsite,31.7,55.7,2022-01-12 12:07:32,Product Management Manager
5190,110,Business Analytics,Lead,Kolkata,Global,Onsite,20.2,33.4,2022-01-12 16:32:12,Business Analytics Lead
29,192,Product Management,Junior,Kochi,India,Remote,10.4,40.1,2022-01-12 20:40:20,Product Management Junior
5907,107,Software Engineering,Mid,Kochi,India,Onsite,28.7,54.3,2022-01-12 23:41:30,Software Engineering Mid
2059,13,Product Management,Lead,Pune,India,Onsite,6.0,15.5,2022-01-13 01:18:29,Product Management Lead
2486,197,MLOps,Mid,Noida,India,Hybrid,16.1,31.3,2022-01-13 03:21:16,MLOps Mid
8691,126,Data Science,Senior,Pune,India,Onsite,29.7,32.4,2022-01-13 06:11:17,Data Science Senior
1007,67,MLOps,Junior,Indore,India,Hybrid,22.1,36.7,2022-01-13 23:11:59,MLOps Junior
8467,80,Software Engineering,Mid,Mumbai,Global,Onsite,34.6,50.6,2022-01-14 00:10:02,Software Engineering Mid
6491,32,Data Engineering,Intern,Noida,India,Onsite,32.3,60.3,2022-01-15 08:40:15,Data Engineering Intern
2071,77,Business Analytics,Senior,Lucknow,India,Onsite,25.0,54.9,2022-01-15 09:03:22,Business Analytics Senior
1918,133,Machine Learning,Senior,Indore,India,Hybrid,38.0,48.6,2022-01-15 10:32:12,Machine Learning Senior
847,62,Machine Learning,Lead,Indore,India,Onsite,5.7,32.1,2022-01-15 17:02:50,Machine Learning Lead
5747,3,Cybersecurity,Intern,Ahmedabad,India,Hybrid,14.3,23.9,2022-01-15 18:27:03,Cybersecurity Intern
4907,10,Product Management,Lead,Jaipur,Global,Remote,26.4,39.9,2022-01-15 23:29:49,Product Management Lead
7844,5,Business Analytics,Mid,Jaipur,India,Onsite,23.7,43.8,2022-01-16 07:40:47,Business Analytics Mid
8656,40,Quality Assurance,Lead,Pune,India,Onsite,4.9,21.9,2022-01-16 12:30:59,Quality Assurance Lead
6244,32,MLOps,Intern,Bengaluru,India,Onsite,13.7,31.599999999999998,2022-01-16 21:27:41,MLOps Intern
7373,69,Quality Assurance,Junior,Jaipur,India,Hybrid,15.4,21.4,2022-01-17 00:58:25,Quality Assurance Junior
4807,126,MLOps,Intern,Bengaluru,India,Hybrid,15.4,20.4,2022-01-17 11:26:45,MLOps Intern
5042,23,Cybersecurity,Mid,Mumbai,India,Hybrid,7.8,21.2,2022-01-17 12:42:18,Cybersecurity Mid
8259,137,Data Science,Mid,Noida,India,Remote,22.4,37.7,2022-01-17 22:37:21,Data Science Mid
244,14,Data Engineering,Intern,Pune,India,Onsite,36.7,54.400000000000006,2022-01-18 04:12:33,Data Engineering Intern
7464,1,Quality Assurance,Mid,Pune,India,Onsite,9.2,18.299999999999997,2022-01-18 06:38:04,Quality Assurance Mid
1343,41,Data Science,Senior,Chennai,India,Remote,37.1,41.5,2022-01-18 07:58:51,Data Science Senior
6277,82,Data Engineering,Mid,Kochi,India,Onsite,10.2,19.9,2022-01-18 11:09:14,Data Engineering Mid
3710,193,Quality Assurance,Junior,Jaipur,India,Remote,37.9,59.2,2022-01-18 12:05:54,Quality Assurance Junior
9773,88,Software Engineering,Senior,Mumbai,India,Onsite,11.5,36.1,2022-01-19 00:03:54,Software Engineering Senior
7308,118,DevOps,Senior,Hyderabad,India,Onsite,20.0,46.3,2022-01-19 14:48:25,DevOps Senior
9504,6,Machine Learning,Intern,Indore,India,Onsite,34.2,50.2,2022-01-19 17:38:32,Machine Learning Intern
6286,176,DevOps,Senior,Kochi,India,Onsite,5.0,24.2,2022-01-20 03:06:29,DevOps Senior
1107,54,DevOps,Junior,Chennai,India,Onsite,22.3,28.6,2022-01-20 08:42:49,DevOps Junior
5050,91,MLOps,Junior,Ahmedabad,India,Onsite,36.5,55.7,2022-01-20 08:59:18,MLOps Junior
8062,91,MLOps,Intern,Jaipur,India,Remote,32.5,59.7,2022-01-20 17:31:45,MLOps Intern
205,118,Software Engineering,Senior,Ahmedabad,India,Onsite,3.1,11.9,2022-01-21 01:38:29,Software Engineering Senior
8680,77,Data Engineering,Mid,Mumbai,India,Hybrid,13.3,37.8,2022-01-21 14:24:32,Data Engineering Mid
2728,90,Quality Assurance,Junior,Kolkata,India,Hybrid,20.6,42.6,2022-01-21 22:17:13,Quality Assurance Junior
1502,99,Cybersecurity,Senior,Gurugram,India,Hybrid,35.9,44.099999999999994,2022-01-22 17:56:15,Cybersecurity Senior
9748,53,Data Engineering,Senior,Hyderabad,India,Onsite,35.2,44.7,2022-01-22 22:34:22,Data Engineering Senior
149,156,Cybersecurity,Senior,Hyderabad,India,Onsite,37.5,66.5,2022-01-24 06:25:59,Cybersecurity Senior
8911,69,Product Management,Junior,Mumbai,India,Remote,32.3,39.199999999999996,2022-01-24 09:47:06,Product Management Junior
7302,178,Quality Assurance,Manager,Chennai,India,Hybrid,36.8,61.5,2022-01-25 00:44:47,Quality Assurance Manager
9611,167,Machine Learning,Manager,Pune,India,Hybrid,31.7,45.4,2022-01-26 06:21:25,Machine Learning Manager
142,53,Software Engineering,Mid,Gurugram,India,Hybrid,21.8,45.3,2022-01-26 07:10:24,Software Engineering Mid
3937,177,Product Management,Lead,Bengaluru,India,Onsite,39.1,49.2,2022-01-26 10:24:26,Product Management Lead
9223,124,Machine Learning,Mid,Mumbai,India,Hybrid,40.0,42.1,2022-01-26 15:16:07,Machine Learning Mid
5730,26,Business Analytics,Senior,Mumbai,India,Onsite,27.7,42.9,2022-01-26 16:40:54,Business Analytics Senior
2240,162,Business Analytics,Junior,Bengaluru,India,Onsite,32.8,45.599999999999994,2022-01-27 04:54:11,Business Analytics Junior
2841,39,Business Analytics,Senior,Kolkata,India,Remote,5.3,31.0,2022-01-27 08:09:02,Business Analytics Senior
6570,39,Software Engineering,Lead,Lucknow,India,Hybrid,24.4,26.5,2022-01-27 09:03:27,Software Engineering Lead
6094,152,Quality Assurance,Mid,Gurugram,India,Remote,14.0,17.7,2022-01-27 11:09:48,Quality Assurance Mid
1800,115,Cybersecurity,Intern,Chennai,Global,Onsite,19.9,29.799999999999997,2022-01-27 20:47:28,Cybersecurity Intern
9130,58,Machine Learning,Manager,Ahmedabad,India,Onsite,18.2,31.6,2022-01-28 06:49:17,Machine Learning Manager
1491,61,Data Science,Intern,Kolkata,India,Remote,34.8,50.3,2022-01-28 17:36:04,Data Science Intern
4090,167,Quality Assurance,Mid,Gurugram,India,Hybrid,8.4,37.1,2022-01-28 20:59:21,Quality Assurance Mid
8988,71,Software Engineering,Mid,Bengaluru,India,Hybrid,18.6,38.3,2022-01-28 21:32:43,Software Engineering Mid
3888,81,DevOps,Manager,Bengaluru,India,Onsite,19.1,34.0,2022-01-29 10:41:17,DevOps Manager
590,22,Quality Assurance,Mid,Ahmedabad,India,Hybrid,12.3,37.5,2022-01-29 15:58:18,Quality Assurance Mid
2695,106,Cybersecurity,Mid,Ahmedabad,India,Remote,17.3,45.1,2022-01-29 17:00:13,Cybersecurity Mid
1835,43,Data Science,Junior,Hyderabad,India,Onsite,38.8,52.699999999999996,2022-01-30 12:57:55,Data Science Junior
2971,41,Product Management,Senior,Ahmedabad,India,Hybrid,21.8,31.3,2022-01-30 13:11:05,Product Management Senior
1164,102,Cybersecurity,Senior,Bengaluru,India,Hybrid,36.3,40.3,2022-01-31 05:16:14,Cybersecurity Senior
7994,190,DevOps,Intern,Lucknow,India,Hybrid,13.7,38.0,2022-01-31 10:44:25,DevOps Intern
1401,55,DevOps,Mid,Mumbai,India,Onsite,34.6,62.8,2022-01-31 14:28:08,DevOps Mid
4002,120,Business Analytics,Mid,Kochi,India,Hybrid,26.8,39.5,2022-02-01 09:05:14,Business Analytics Mid
1740,36,Product Management,Mid,Kochi,India,Hybrid,4.6,29.299999999999997,2022-02-01 10:52:11,Product Management Mid
9988,86,Business Analytics,Intern,Jaipur,India,Hybrid,9.8,34.3,2022-02-01 20:06:20,Business Analytics Intern
2495,23,DevOps,Lead,Pune,Global,Hybrid,11.8,17.700000000000003,2022-02-02 06:10:52,DevOps Lead
2916,73,Data Science,Intern,Hyderabad,India,Hybrid,36.5,57.0,2022-02-02 23:21:08,Data Science Intern
1200,182,Cybersecurity,Intern,Ahmedabad,India,Onsite,9.7,17.5,2022-02-03 07:50:21,Cybersecurity Intern
5203,110,Data Science,Senior,Hyderabad,India,Onsite,33.1,57.900000000000006,2022-02-03 09:38:56,Data Science Senior
6066,95,Quality Assurance,Senior,Bengaluru,India,Onsite,6.5,22.3,2022-02-03 23:50:18,Quality Assurance Senior
4933,123,Product Management,Senior,Kochi,India,Hybrid,28.8,56.1,2022-02-04 06:34:38,Product Management Senior
8075,184,Data Science,Mid,Gurugram,India,Onsite,9.3,34.6,2022-02-04 06:45:01,Data Science Mid
7643,62,Data Science,Senior,Ahmedabad,India,Hybrid,24.9,44.2,2022-02-04 10:47:01,Data Science Senior
837,23,MLOps,Manager,Lucknow,Global,Hybrid,13.9,26.1,2022-02-05 05:35:33,MLOps Manager
6990,25,Cybersecurity,Senior,Kolkata,Global,Remote,18.7,33.4,2022-02-05 07:12:22,Cybersecurity Senior
1313,59,Data Engineering,Senior,Pune,India,Onsite,15.6,44.4,2022-02-05 10:27:47,Data Engineering Senior
7798,73,Machine Learning,Mid,Bengaluru,India,Hybrid,11.0,15.2,2022-02-05 18:27:13,Machine Learning Mid
6313,197,MLOps,Senior,Chennai,India,Onsite,25.8,42.5,2022-02-05 20:03:52,MLOps Senior
9287,188,Product Management,Senior,Gurugram,India,Remote,27.1,39.3,2022-02-05 20:48:44,Product Management Senior
4793,15,Software Engineering,Mid,Mumbai,India,Hybrid,8.9,11.8,2022-02-05 21:58:13,Software Engineering Mid
7062,167,Quality Assurance,Manager,Noida,India,Remote,25.1,47.400000000000006,2022-02-05 23:56:02,Quality Assurance Manager
446,151,Machine Learning,Junior,Ahmedabad,India,Hybrid,17.3,38.8,2022-02-06 03:15:12,Machine Learning Junior
3252,103,Quality Assurance,Lead,Chennai,India,Remote,11.8,31.5,2022-02-06 03:19:58,Quality Assurance Lead
1333,194,Data Engineering,Junior,Kolkata,India,Remote,3.9,17.4,2022-02-06 08:49:19,Data Engineering Junior
1415,110,Business Analytics,Junior,Noida,India,Onsite,19.6,45.8,2022-02-06 16:38:11,Business Analytics Junior
7457,23,Machine Learning,Mid,Bengaluru,India,Remote,17.3,20.8,2022-02-06 19:33:56,Machine Learning Mid
7039,117,DevOps,Mid,Noida,Global,Hybrid,21.2,48.4,2022-02-07 00:18:43,DevOps Mid
4894,197,Cybersecurity,Junior,Indore,India,Hybrid,13.1,39.1,2022-02-07 04:51:02,Cybersecurity Junior
4831,135,Quality Assurance,Junior,Kolkata,Global,Onsite,15.5,40.9,2022-02-07 05:32:58,Quality Assurance Junior
7917,143,Data Science,Lead,Hyderabad,India,Hybrid,8.1,19.6,2022-02-07 07:23:19,Data Science Lead
2924,25,Machine Learning,Junior,Indore,Global,Hybrid,15.9,21.4,2022-02-07 10:10:39,Machine Learning Junior
7898,2,Cybersecurity,Senior,Hyderabad,India,Onsite,30.8,37.7,2022-02-07 10:51:06,Cybersecurity Senior
4388,180,MLOps,Mid,Kolkata,India,Onsite,37.5,54.3,2022-02-07 13:29:41,MLOps Mid
9061,168,Data Engineering,Senior,Bengaluru,India,Hybrid,22.3,47.8,2022-02-08 04:45:52,Data Engineering Senior
4015,190,Quality Assurance,Mid,Indore,India,Onsite,9.5,24.7,2022-02-08 16:08:55,Quality Assurance Mid
