application_id,candidate_id,job_id,channel,application_date,resume_score
226393,85925,7721,LinkedIn,2021-12-16 02:54:40,25.99
283417,44377,9909,LinkedIn,2021-12-16 02:55:28,53.99
283270,46308,4297,Company Site,2021-12-16 03:00:39,48.46
69545,34614,4701,Agency,2021-12-16 03:07:35,75.03
386153,19230,2330,LinkedIn,2021-12-16 03:07:56,75.35
337909,86497,9867,Campus,2021-12-16 03:10:47,39.56
216760,70586,9137,Naukri,2021-12-16 03:18:14,34.47
93410,44806,4831,LinkedIn,2021-12-16 03:29:11,32.5
231233,51022,1552,Indeed,2021-12-16 03:31:24,46.24
363151,98722,771,Naukri,2021-12-16 03:31:59,35.52
329266,95304,5426,Naukri,2021-12-16 03:40:31,11.66
122643,74606,3795,Indeed,2021-12-16 03:49:40,76.57
104499,41125,1966,LinkedIn,2021-12-16 04:31:21,29.18
13378,77481,3857,Indeed,2021-12-16 04:46:21,86.11
69891,19195,3796,Indeed,2021-12-16 04:49:09,76.5
330978,57274,7875,LinkedIn,2021-12-16 04:55:09,57.82
252803,40868,394,Indeed,2021-12-16 04:57:22,6.61
235557,40205,8804,LinkedIn,2021-12-16 05:20:33,93.93
350244,16582,185,Campus,2021-12-16 05:22:48,87.46
302542,92476,1311,Indeed,2021-12-16 05:26:03,40.65
370772,23051,1692,Company Site,2021-12-16 05:27:21,52.91
324177,10466,1644,Company Site,2021-12-16 05:40:25,77.36
131141,75394,9619,Company Site,2021-12-16 05:40:49,0.33
149456,8997,8115,Indeed,2021-12-16 05:41:51,53.6
366921,78606,6931,Naukri,2021-12-16 05:44:58,54.42
398842,31076,731,Company Site,2021-12-16 05:51:17,89.6
52495,98529,7415,Referral,2021-12-16 05:52:35,32.47
173434,86994,5978,Naukri,2021-12-16 05:54:02,2.62
91804,68637,994,LinkedIn,2021-12-16 06:05:47,13.26
165140,62596,5264,LinkedIn,2021-12-16 06:23:15,40.03
211204,79001,7892,Indeed,2021-12-16 06:23:57,5.07
389221,77604,8140,LinkedIn,2021-12-16 06:34:05,4.94
77553,83605,5480,Referral,2021-12-16 06:36:29,63.7
16541,6824,474,Naukri,2021-12-16 06:36:31,15.94
244553,73924,5693,Indeed,2021-12-16 06:36:32,54.2
300510,52492,2133,Company Site,2021-12-16 06:40:40,51.78
110322,27688,5450,LinkedIn,2021-12-16 06:47:24,93.1
12336,13962,3761,Company Site,2021-12-16 06:59:10,67.37
54011,42915,2499,Twitter,2021-12-16 07:15:59,89.2
351857,69308,9864,LinkedIn,2021-12-16 07:20:16,14.42
275427,29148,7738,Naukri,2021-12-16 07:23:40,51.53
185133,18390,323,Naukri,2021-12-16 07:31:15,24.76
177611,61969,7051,Naukri,2021-12-16 07:35:19,75.38
124615,2937,4200,Naukri,2021-12-16 07:43:20,62.83
53021,61855,5091,Naukri,2021-12-16 07:45:15,48.29
209558,30718,7286,LinkedIn,2021-12-16 08:13:23,56.74
61239,5998,2836,LinkedIn,2021-12-16 08:16:05,25.22
242966,9773,1109,Campus,2021-12-16 08:35:06,9.08
49664,4160,377,Naukri,2021-12-16 08:37:49,14.59
297605,57028,3208,LinkedIn,2021-12-16 08:39:21,26.74
380161,17906,8083,Agency,2021-12-16 08:52:19,62.24
205735,33089,4805,LinkedIn,2021-12-16 08:52:22,8.22
242962,71903,7054,LinkedIn,2021-12-16 09:17:10,97.08
276331,48520,6935,Naukri,2021-12-16 09:17:54,82.01
392286,64898,2147,Naukri,2021-12-16 09:26:10,19.61
227501,41176,6201,Naukri,2021-12-16 09:27:16,70.84
154962,41892,7901,Naukri,2021-12-16 09:37:15,58.41
358097,68818,1139,LinkedIn,2021-12-16 09:37:29,13.49
61898,76910,5477,Indeed,2021-12-16 09:44:06,11.8
324813,50247,7970,Indeed,2021-12-16 09:47:29,70.1
21387,61049,1031,Company Site,2021-12-16 09:52:58,82.09
192443,43344,8815,LinkedIn,2021-12-16 09:59:52,10.99
369640,7519,2255,LinkedIn,2021-12-16 10:26:46,27.57
378061,57083,1750,Naukri,2021-12-16 10:36:07,12.85
171980,14527,6578,Twitter,2021-12-16 10:56:35,62.46
290302,65775,1117,Naukri,2021-12-16 11:11:44,57.26
290448,68387,493,Kaggle,2021-12-16 11:16:14,60.75
206396,42612,6022,Company Site,2021-12-16 11:16:19,48.42
360418,6142,5587,Referral,2021-12-16 11:25:19,34.77
19922,22667,1455,LinkedIn,2021-12-16 11:26:17,13.49
317646,86080,5800,LinkedIn,2021-12-16 12:02:54,47.42
235456,23021,8025,LinkedIn,2021-12-16 12:06:59,9.47
189787,46034,8649,LinkedIn,2021-12-16 12:17:36,79.02
333470,65790,6005,Indeed,2021-12-16 12:27:38,73.27
209147,82653,6591,Indeed,2021-12-16 12:34:22,3.43
8323,24614,8380,LinkedIn,2021-12-16 12:34:27,66.47
116146,86949,2010,Referral,2021-12-16 12:36:21,33.28
178239,63063,3062,Naukri,2021-12-16 12:47:12,14.89
332575,81203,3192,LinkedIn,2021-12-16 12:53:40,46.7
310068,53545,65,Campus,2021-12-16 12:57:57,77.26
288646,76295,5876,LinkedIn,2021-12-16 13:00:25,41.76
169338,79771,3503,LinkedIn,2021-12-16 13:05:54,73.67
207215,36229,1792,LinkedIn,2021-12-16 13:14:40,81.49
174404,75940,15,Campus,2021-12-16 13:22:18,57.79
102127,51354,9303,Referral,2021-12-16 13:30:54,90.06
24562,2538,6581,Company Site,2021-12-16 13:41:05,41.25
283987,38029,6366,LinkedIn,2021-12-16 13:53:47,6.03
358426,30789,4427,Naukri,2021-12-16 13:58:50,73.61
176219,75446,1023,Indeed,2021-12-16 14:03:15,53.6
285705,17553,9566,Company Site,2021-12-16 14:16:38,7.92
382552,32967,832,Naukri,2021-12-16 14:24:40,65.84
371431,30707,925,LinkedIn,2021-12-16 14:42:19,68.09
346725,4339,1748,Twitter,2021-12-16 14:53:16,90.44
167303,88139,4814,Indeed,2021-12-16 14:56:41,48.21
67893,91645,1000,Indeed,2021-12-16 14:58:20,54.76
103242,16817,866,Referral,2021-12-16 15:04:11,58.44
169071,70094,9347,Campus,2021-12-16 15:17:06,46.42
357167,39533,8121,Naukri,2021-12-16 15:17:36,8.92
333481,84669,2630,LinkedIn,2021-12-16 15:17:58,74.34
129694,2587,1057,Company Site,2021-12-16 15:24:34,77.6
348601,94423,2855,Naukri,2021-12-16 15:32:36,86.11
212250,62126,4888,Naukri,2021-12-16 15:43:09,33.62
349753,36377,5376,LinkedIn,2021-12-16 15:58:07,7.54
160413,31836,1613,Naukri,2021-12-16 16:02:14,1.54
25025,25746,8450,Company Site,2021-12-16 16:12:28,95.39
23784,14320,5935,Agency,2021-12-16 16:13:53,27.57
14606,3026,3699,LinkedIn,2021-12-16 16:20:23,32.61
193627,6935,7378,LinkedIn,2021-12-16 16:24:48,91.42
168718,29947,4376,LinkedIn,2021-12-16 16:28:35,9.9
138596,66798,8531,LinkedIn,2021-12-16 16:54:39,64.58
89178,76116,2429,LinkedIn,2021-12-16 17:18:09,59.56
372667,79179,3102,LinkedIn,2021-12-16 17:18:38,75.49
338041,50928,1536,LinkedIn,2021-12-16 17:21:41,7.24
173699,48211,9831,Naukri,2021-12-16 17:25:57,25.94
92614,75723,4009,Referral,2021-12-16 17:37:56,61.69
176129,6344,6994,Naukri,2021-12-16 17:45:15,8.88
290064,89210,1419,LinkedIn,2021-12-16 17:48:23,99.42
140504,4632,5395,LinkedIn,2021-12-16 17:54:33,99.97
394477,97356,7196,Naukri,2021-12-16 17:56:10,16.27
27968,28358,8374,Indeed,2021-12-16 18:07:08,84.65
176126,30956,252,Naukri,2021-12-16 18:12:57,62.09
62999,5137,1559,LinkedIn,2021-12-16 18:20:32,84.28
241139,46666,2401,Indeed,2021-12-16 18:20:46,14.34
49774,66642,3229,LinkedIn,2021-12-16 18:35:06,69.34
158823,7061,8421,LinkedIn,2021-12-16 18:38:08,47.78
320649,9348,3654,LinkedIn,2021-12-16 19:09:25,20.23
294446,14808,4292,LinkedIn,2021-12-16 19:10:58,70.98
390894,86556,4504,Indeed,2021-12-16 19:22:58,99.95
305594,19817,8694,LinkedIn,2021-12-16 19:36:30,63.0
399532,64225,9755,Campus,2021-12-16 19:38:57,94.33
231736,56890,1521,Indeed,2021-12-16 19:41:39,36.66
177930,92114,7740,Indeed,2021-12-16 19:58:30,24.88
378463,30071,629,Naukri,2021-12-16 20:04:59,49.84
57611,98559,8068,Company Site,2021-12-16 20:06:59,65.61
118720,70948,8977,Campus,2021-12-16 20:07:14,51.52
83502,79694,6125,Indeed,2021-12-16 20:21:02,62.63
311992,28412,6495,LinkedIn,2021-12-16 20:24:29,38.42
142619,26119,2661,Company Site,2021-12-16 20:41:17,48.15
360706,51103,2516,Company Site,2021-12-16 20:49:30,5.29
268539,84712,7030,Naukri,2021-12-16 20:49:53,49.25
389915,68766,9777,Company Site,2021-12-16 21:19:50,12.56
143470,93857,6378,Referral,2021-12-16 21:28:06,10.65
257692,87380,4249,LinkedIn,2021-12-16 21:36:58,2.26
184118,29763,572,LinkedIn,2021-12-16 21:37:02,91.08
146341,5907,1938,Referral,2021-12-16 21:39:11,2.51
317383,21040,672,LinkedIn,2021-12-16 21:46:55,90.71
208169,47926,584,Campus,2021-12-16 21:52:49,12.95
278957,3773,5412,LinkedIn,2021-12-16 21:56:30,9.01
132919,20072,8664,LinkedIn,2021-12-16 22:05:45,21.34
351157,15012,6433,Naukri,2021-12-16 22:08:51,60.88
316757,13958,2815,LinkedIn,2021-12-16 22:46:32,45.98
91442,82434,2087,Company Site,2021-12-16 22:55:47,25.6
311292,11982,2791,LinkedIn,2021-12-16 22:56:24,72.8
236440,89522,7026,LinkedIn,2021-12-16 23:28:14,34.26
46500,7394,6824,Indeed,2021-12-16 23:37:26,27.24
52189,45555,628,Referral,2021-12-16 23:40:38,75.47
262812,98692,3455,Indeed,2021-12-16 23:44:33,70.79
21029,74582,6098,Referral,2021-12-17 00:01:29,76.57
362370,27024,6309,Naukri,2021-12-17 00:10:49,73.37
47455,2519,3431,Naukri,2021-12-17 00:24:26,58.03
296803,59530,1780,LinkedIn,2021-12-17 00:25:17,27.94
324568,97738,8003,Naukri,2021-12-17 00:51:05,83.31
355534,41028,5188,Campus,2021-12-17 00:56:30,76.94
345279,45403,521,Indeed,2021-12-17 00:59:49,77.04
351499,25830,7970,LinkedIn,2021-12-17 01:10:57,46.8
238647,80478,107,LinkedIn,2021-12-17 01:13:24,42.84
47768,75304,3516,LinkedIn,2021-12-17 01:21:21,81.84
71836,27357,7414,Naukri,2021-12-17 01:33:50,57.89
339139,29825,2519,Referral,2021-12-17 01:36:47,46.72
44512,76725,4146,Twitter,2021-12-17 01:44:06,68.19
245515,61839,4978,LinkedIn,2021-12-17 01:54:35,76.34
318040,37516,7345,Naukri,2021-12-17 02:30:40,90.22
241102,1004,7412,Naukri,2021-12-17 02:36:28,1.94
351797,40363,6910,Indeed,2021-12-17 02:40:20,31.23
182889,61617,6487,LinkedIn,2021-12-17 02:44:39,68.2
204885,6178,9461,LinkedIn,2021-12-17 02:44:52,49.28
300770,23676,7762,LinkedIn,2021-12-17 02:46:35,75.62
119424,37739,5620,Naukri,2021-12-17 02:51:35,76.84
141435,65759,6794,Indeed,2021-12-17 02:59:50,20.19
262021,23271,689,Naukri,2021-12-17 03:07:24,56.49
128311,68127,2854,Naukri,2021-12-17 03:23:06,14.68
164430,20201,2844,LinkedIn,2021-12-17 03:31:23,65.79
372710,38673,5471,Company Site,2021-12-17 03:34:57,11.85
185522,37232,803,Naukri,2021-12-17 03:37:53,72.16
69129,59501,5667,Agency,2021-12-17 03:38:02,2.69
158355,30143,5321,LinkedIn,2021-12-17 03:41:26,82.58
92092,52351,6672,Indeed,2021-12-17 03:47:38,6.01
289143,85218,3534,Naukri,2021-12-17 03:48:25,9.0
307113,24586,4162,Naukri,2021-12-17 03:53:56,43.33
131972,29876,3307,Company Site,2021-12-17 03:59:27,13.26
225938,52584,8076,LinkedIn,2021-12-17 04:05:41,43.31
334670,6487,7343,LinkedIn,2021-12-17 04:08:15,93.13
131192,20893,1038,LinkedIn,2021-12-17 04:08:36,2.03
98096,76224,2588,LinkedIn,2021-12-17 04:09:17,99.06
384735,1281,2012,Referral,2021-12-17 04:10:09,55.39
386267,36087,2842,LinkedIn,2021-12-17 04:10:53,74.07
380058,94681,7748,LinkedIn,2021-12-17 04:39:51,73.84
116263,24449,4068,Naukri,2021-12-17 04:41:05,83.36
134983,23429,6965,Naukri,2021-12-17 04:54:44,23.01
308988,23425,3971,Indeed,2021-12-17 05:11:23,14.08
182625,74928,1764,Naukri,2021-12-17 05:13:05,18.09
140523,3880,4175,Naukri,2021-12-17 05:15:01,24.62
238604,65643,5242,Indeed,2021-12-17 05:17:26,63.81
79125,64291,8219,Indeed,2021-12-17 05:17:29,70.48
126110,17327,1001,Naukri,2021-12-17 05:25:35,48.45
37598,91447,8932,Indeed,2021-12-17 05:30:05,57.91
152006,78056,4190,LinkedIn,2021-12-17 05:30:21,40.47
151638,36388,2915,Naukri,2021-12-17 05:30:43,7.71
207152,13919,6193,LinkedIn,2021-12-17 05:31:05,30.01
317183,13397,4928,LinkedIn,2021-12-17 05:44:36,17.56
102100,62595,1355,Indeed,2021-12-17 06:36:05,27.05
21948,19418,8496,Indeed,2021-12-17 06:51:13,10.88
204399,15471,9381,Naukri,2021-12-17 07:08:19,20.29
71383,93798,3791,Naukri,2021-12-17 07:12:24,26.74
143398,75000,8384,Company Site,2021-12-17 07:20:33,18.03
168438,91109,8314,Referral,2021-12-17 07:21:43,48.04
113723,29856,568,Company Site,2021-12-17 07:29:42,14.67
217986,96967,2211,LinkedIn,2021-12-17 07:35:16,98.09
208724,53938,466,LinkedIn,2021-12-17 08:00:16,32.9
76311,89226,8780,LinkedIn,2021-12-17 08:09:19,6.22
308822,26055,1142,LinkedIn,2021-12-17 08:27:58,99.8
32627,88072,9240,LinkedIn,2021-12-17 08:40:26,51.76
354343,77501,1295,Naukri,2021-12-17 08:42:34,27.91
385458,13418,1146,LinkedIn,2021-12-17 08:45:10,37.81
129195,2650,798,Referral,2021-12-17 08:47:24,69.26
342377,24992,5425,LinkedIn,2021-12-17 09:39:31,46.57
203245,45148,4911,Referral,2021-12-17 10:04:45,67.29
233446,52381,7347,Indeed,2021-12-17 10:42:22,90.7
3454,54400,7854,Campus,2021-12-17 10:46:34,53.52
96140,22875,3305,LinkedIn,2021-12-17 10:51:43,42.58
28075,86154,8652,LinkedIn,2021-12-17 11:00:34,49.69
325965,94389,187,Indeed,2021-12-17 11:24:46,64.46
75326,96956,9896,Campus,2021-12-17 11:33:11,47.09
236827,15669,9145,Indeed,2021-12-17 11:34:46,15.63
28044,44649,4217,Naukri,2021-12-17 11:39:11,2.63
135899,80473,256,Naukri,2021-12-17 11:51:40,67.51
194850,23562,7745,Naukri,2021-12-17 12:03:47,90.98
66084,87068,3898,Campus,2021-12-17 12:19:44,38.33
71922,81470,6558,LinkedIn,2021-12-17 12:35:11,84.61
326384,15935,484,LinkedIn,2021-12-17 12:47:49,71.85
97977,40073,8283,LinkedIn,2021-12-17 12:52:29,98.97
78415,47143,5213,LinkedIn,2021-12-17 13:00:37,51.17
112247,72426,6958,LinkedIn,2021-12-17 13:00:42,37.12
399281,4805,367,LinkedIn,2021-12-17 13:03:48,14.3
170584,3012,9533,LinkedIn,2021-12-17 13:13:40,24.49
348956,60876,2037,Indeed,2021-12-17 13:30:52,86.82
198027,9812,196,Indeed,2021-12-17 13:35:24,22.59
298979,60477,6084,Referral,2021-12-17 13:51:52,18.68
246399,95106,9619,LinkedIn,2021-12-17 13:52:44,60.92
30516,90477,5686,Indeed,2021-12-17 14:14:01,67.47
12798,21852,2311,Referral,2021-12-17 14:25:40,86.61
160836,6322,2095,Indeed,2021-12-17 14:26:33,86.66
251961,5761,5411,Company Site,2021-12-17 14:41:54,28.52
310834,59789,3333,Referral,2021-12-17 14:51:55,40.27
334088,40291,4661,LinkedIn,2021-12-17 14:56:03,12.09
319048,75773,517,LinkedIn,2021-12-17 15:13:09,97.78
62152,20738,3957,LinkedIn,2021-12-17 15:24:36,59.78
77468,19598,1480,Naukri,2021-12-17 15:33:09,58.19
87973,9155,3178,LinkedIn,2021-12-17 15:34:52,16.35
93338,4479,9401,LinkedIn,2021-12-17 15:42:25,88.27
212165,66613,9022,LinkedIn,2021-12-17 16:05:58,31.77
81884,16999,9522,Naukri,2021-12-17 16:24:18,1.47
90418,14539,3410,LinkedIn,2021-12-17 17:04:29,4.68
221154,7261,713,Indeed,2021-12-17 17:17:45,60.41
285086,76617,87,Indeed,2021-12-17 17:22:27,40.66
223240,39413,1536,LinkedIn,2021-12-17 17:38:01,32.49
164131,76877,1652,LinkedIn,2021-12-17 17:39:43,73.68
382746,41683,8932,LinkedIn,2021-12-17 17:43:42,26.29
117745,59333,4254,LinkedIn,2021-12-17 18:05:43,77.35
120020,40053,2536,Naukri,2021-12-17 18:10:12,58.45
174097,35093,1714,Naukri,2021-12-17 18:14:15,33.78
54518,80614,7281,Naukri,2021-12-17 18:35:49,43.08
17949,55777,7602,Naukri,2021-12-17 18:36:49,92.56
315098,57791,914,Company Site,2021-12-17 18:36:53,59.93
258730,96081,1034,Indeed,2021-12-17 18:45:04,34.82
144319,27085,6287,Twitter,2021-12-17 18:46:31,75.96
392743,11946,4493,Company Site,2021-12-17 19:08:50,32.29
1011,27960,9852,Company Site,2021-12-17 19:14:11,29.02
267761,54325,2517,Kaggle,2021-12-17 19:21:34,5.29
39423,240,5370,Naukri,2021-12-17 19:37:02,1.95
36052,4211,4436,Indeed,2021-12-17 19:56:47,26.13
382468,1663,6413,Agency,2021-12-17 19:59:06,23.72
314814,68776,496,Naukri,2021-12-17 20:11:39,89.6
15321,60129,9608,LinkedIn,2021-12-17 20:13:01,61.0
56914,22964,5133,Indeed,2021-12-17 20:22:49,19.33
94378,94682,2510,LinkedIn,2021-12-17 20:27:53,54.33
115522,48380,2179,Indeed,2021-12-17 20:31:32,58.87
153481,13591,2871,LinkedIn,2021-12-17 20:31:35,44.31
336223,80584,5758,Naukri,2021-12-17 20:33:26,22.05
59465,49889,7878,Referral,2021-12-17 20:47:26,37.95
204927,39607,6008,Indeed,2021-12-17 21:02:08,82.54
246305,93078,6828,LinkedIn,2021-12-17 21:11:51,25.25
260441,71662,4205,LinkedIn,2021-12-17 21:17:51,87.28
330282,81317,6730,Indeed,2021-12-17 21:25:36,31.46
182022,25498,9886,Naukri,2021-12-17 21:40:14,1.88
174589,50644,3311,Naukri,2021-12-17 21:43:01,79.0
34564,13065,6637,Naukri,2021-12-17 21:43:34,29.24
366798,33364,6973,Indeed,2021-12-17 21:51:18,3.19
388657,53811,6626,Indeed,2021-12-17 22:03:03,44.4
212177,35862,7791,Indeed,2021-12-17 22:09:35,80.29
389203,74789,9648,LinkedIn,2021-12-17 22:15:16,46.91
41910,26919,8488,LinkedIn,2021-12-17 22:16:42,41.78
108087,14582,8904,Naukri,2021-12-17 22:23:27,74.47
189270,4087,1076,LinkedIn,2021-12-17 22:27:44,81.83
141728,46511,6425,Indeed,2021-12-17 22:27:53,36.94
286003,87908,9066,Naukri,2021-12-17 22:36:42,11.68
234303,97784,1481,Agency,2021-12-17 22:37:32,32.94
371768,9706,7059,Naukri,2021-12-17 22:48:23,89.2
25810,17118,8304,LinkedIn,2021-12-17 22:59:14,11.96
120491,66534,2970,Campus,2021-12-17 23:00:06,22.0
301361,53014,3703,LinkedIn,2021-12-17 23:02:56,39.59
32182,11548,1947,Indeed,2021-12-17 23:08:36,85.33
107802,98744,3662,Indeed,2021-12-17 23:08:41,85.97
389166,53409,7992,Referral,2021-12-17 23:09:57,79.74
176735,39134,5043,Naukri,2021-12-17 23:39:21,91.76
121180,85625,2755,Campus,2021-12-17 23:42:19,37.81
237836,91625,7840,LinkedIn,2021-12-17 23:45:44,28.79
388997,95404,9747,Naukri,2021-12-17 23:49:22,11.18
247729,64519,3321,LinkedIn,2021-12-18 00:04:01,14.12
58189,13046,6995,LinkedIn,2021-12-18 00:16:14,57.13
74460,32184,6542,LinkedIn,2021-12-18 00:17:58,67.13
215203,97755,4860,LinkedIn,2021-12-18 00:25:56,45.83
131507,15327,2065,Naukri,2021-12-18 00:56:18,25.08
21203,15807,8828,LinkedIn,2021-12-18 00:58:02,78.22
297881,75614,135,Naukri,2021-12-18 01:22:18,86.29
388150,28142,5181,Naukri,2021-12-18 01:23:53,21.2
352833,57773,5698,Naukri,2021-12-18 01:25:23,93.95
387284,40341,8305,LinkedIn,2021-12-18 01:43:34,80.6
36144,80132,6282,Indeed,2021-12-18 01:51:13,57.71
115190,41703,6188,Campus,2021-12-18 02:11:39,15.74
374453,19747,7525,Kaggle,2021-12-18 02:29:02,88.02
338633,45570,1620,LinkedIn,2021-12-18 02:36:06,64.72
320962,75996,8316,Company Site,2021-12-18 02:40:20,70.5
286318,50051,931,LinkedIn,2021-12-18 02:57:45,30.71
307670,41276,4519,Indeed,2021-12-18 03:06:11,24.19
157008,45145,5735,Indeed,2021-12-18 03:34:23,5.48
254201,86225,8026,Naukri,2021-12-18 03:37:00,30.1
372138,87052,3479,Naukri,2021-12-18 03:52:43,92.87
298933,58493,2970,LinkedIn,2021-12-18 03:55:49,70.55
32450,84497,7831,Indeed,2021-12-18 03:57:29,31.59
78082,20125,6663,LinkedIn,2021-12-18 04:01:30,21.08
356188,92519,2449,Company Site,2021-12-18 04:02:11,34.63
73107,31440,1786,Agency,2021-12-18 04:07:58,1.26
67328,4551,78,Campus,2021-12-18 04:31:56,44.17
181955,3391,7398,LinkedIn,2021-12-18 04:31:59,96.21
266282,31893,3886,LinkedIn,2021-12-18 04:36:22,16.7
96616,45396,9591,Indeed,2021-12-18 04:42:37,5.33
40719,35240,5720,Naukri,2021-12-18 04:54:15,21.63
348751,12203,8005,Indeed,2021-12-18 05:00:35,6.37
109694,86655,748,LinkedIn,2021-12-18 05:05:14,17.56
149444,89703,6426,Naukri,2021-12-18 05:06:59,95.54
339907,17274,2951,LinkedIn,2021-12-18 05:25:38,11.67
352158,75472,6555,Naukri,2021-12-18 05:31:14,91.06
264837,38402,3510,Naukri,2021-12-18 05:50:10,25.39
56295,40742,2278,LinkedIn,2021-12-18 06:03:17,28.45
183135,10884,9049,LinkedIn,2021-12-18 06:07:08,56.12
322517,21123,120,Naukri,2021-12-18 06:32:30,81.1
331815,86080,15,Indeed,2021-12-18 06:57:49,72.4
247276,36059,9656,Naukri,2021-12-18 07:08:00,97.25
289080,94917,6926,Naukri,2021-12-18 07:15:04,63.96
78140,47387,4592,Indeed,2021-12-18 07:15:59,85.24
30658,87623,7738,Indeed,2021-12-18 07:35:17,92.59
116591,10648,8152,LinkedIn,2021-12-18 07:38:34,70.73
171624,22979,5323,LinkedIn,2021-12-18 07:38:42,97.61
193495,61067,5478,Company Site,2021-12-18 07:41:43,33.18
22916,30732,7631,LinkedIn,2021-12-18 07:49:57,48.19
242335,47064,422,LinkedIn,2021-12-18 07:55:06,53.37
94172,75351,3956,Naukri,2021-12-18 07:57:17,85.64
348254,87163,3460,LinkedIn,2021-12-18 08:09:42,36.91
209287,18741,7361,LinkedIn,2021-12-18 08:17:49,21.92
388753,68661,2546,Indeed,2021-12-18 08:47:26,65.39
176344,24282,4695,LinkedIn,2021-12-18 09:09:17,28.19
344518,25896,541,LinkedIn,2021-12-18 09:10:42,86.26
63784,60936,1579,Indeed,2021-12-18 09:31:35,85.85
98568,60204,4443,LinkedIn,2021-12-18 09:33:50,68.66
278341,12662,1666,LinkedIn,2021-12-18 09:38:08,40.83
102964,4981,5138,Company Site,2021-12-18 09:39:14,26.17
385667,20918,8383,Agency,2021-12-18 10:06:32,69.83
133710,62196,6696,Referral,2021-12-18 10:12:37,80.61
213607,3508,6173,Indeed,2021-12-18 10:29:45,52.48
98292,83605,2501,Company Site,2021-12-18 10:31:42,99.6
364672,36735,4969,Indeed,2021-12-18 10:34:56,22.72
18536,31365,9420,LinkedIn,2021-12-18 10:41:32,36.4
7271,22255,4700,Campus,2021-12-18 10:44:30,75.17
39587,57894,5408,LinkedIn,2021-12-18 10:59:00,36.34
358860,64211,8611,Indeed,2021-12-18 11:09:06,94.08
198303,19835,2625,Naukri,2021-12-18 11:17:30,13.61
393579,9805,4248,LinkedIn,2021-12-18 11:18:10,66.15
367094,18077,5286,Naukri,2021-12-18 11:47:22,69.92
323267,65265,9512,LinkedIn,2021-12-18 11:47:39,5.93
278358,40202,6978,LinkedIn,2021-12-18 11:48:03,60.37
319509,95636,9394,Indeed,2021-12-18 12:14:05,46.9
358496,43263,4143,Agency,2021-12-18 12:15:42,77.92
339613,91870,737,LinkedIn,2021-12-18 12:26:36,57.11
95501,23037,3462,LinkedIn,2021-12-18 12:27:19,11.27
204136,68183,9398,Naukri,2021-12-18 12:32:51,13.15
49230,57521,6286,Company Site,2021-12-18 12:35:23,39.57
41394,46869,542,Indeed,2021-12-18 12:38:23,62.27
171081,12818,7362,Naukri,2021-12-18 12:45:29,65.64
336030,28972,5255,Company Site,2021-12-18 12:59:50,62.72
190503,89530,9996,Referral,2021-12-18 13:26:57,23.24
270174,14797,9497,Agency,2021-12-18 13:42:34,2.67
314611,90340,9032,Naukri,2021-12-18 13:44:47,30.15
142997,42414,409,Naukri,2021-12-18 13:57:53,10.97
330553,35791,7956,LinkedIn,2021-12-18 14:01:28,58.01
85458,16132,6464,Campus,2021-12-18 14:03:21,12.01
65875,66011,1859,Kaggle,2021-12-18 14:09:30,95.15
11542,25446,7686,LinkedIn,2021-12-18 14:25:14,50.95
317143,12310,5451,Company Site,2021-12-18 14:28:28,92.14
216206,89987,7581,LinkedIn,2021-12-18 14:48:28,4.55
43348,98679,48,Referral,2021-12-18 14:49:55,36.13
351263,51358,675,Naukri,2021-12-18 14:56:01,65.53
209381,20284,7669,Naukri,2021-12-18 15:01:54,6.17
162884,98460,4270,LinkedIn,2021-12-18 15:03:01,58.9
353860,97911,6347,LinkedIn,2021-12-18 15:04:24,62.01
208832,45517,7381,Referral,2021-12-18 15:06:50,78.67
74150,96600,4746,Kaggle,2021-12-18 15:09:58,11.07
341391,93375,3544,Indeed,2021-12-18 15:15:03,22.21
299072,86123,4291,LinkedIn,2021-12-18 15:15:37,1.21
244179,1069,182,Company Site,2021-12-18 15:16:20,39.6
99751,62888,9215,LinkedIn,2021-12-18 15:24:55,12.02
274303,98553,1258,Indeed,2021-12-18 15:29:13,44.37
125038,86662,9132,Naukri,2021-12-18 15:37:10,44.71
230520,37892,5729,Indeed,2021-12-18 15:40:49,63.19
279786,6162,1474,LinkedIn,2021-12-18 15:42:17,82.12
119499,51987,5499,Referral,2021-12-18 15:56:01,15.87
48308,63999,8641,Naukri,2021-12-18 16:02:50,98.73
354865,13806,9091,Naukri,2021-12-18 16:08:58,13.38
326340,32771,7336,Campus,2021-12-18 16:16:13,47.49
296766,86443,8045,LinkedIn,2021-12-18 16:30:06,97.65
187487,65818,5687,Indeed,2021-12-18 16:40:26,52.2
162778,66705,6192,Naukri,2021-12-18 16:50:30,69.24
393236,31097,4897,LinkedIn,2021-12-18 16:53:59,36.77
185659,79777,8356,Referral,2021-12-18 16:55:16,70.83
341958,29879,852,LinkedIn,2021-12-18 16:58:36,75.28
268096,53906,6316,Indeed,2021-12-18 17:04:51,96.25
139900,59985,7048,LinkedIn,2021-12-18 17:07:19,15.96
103888,30804,2399,Agency,2021-12-18 17:10:05,26.62
100154,12088,7668,LinkedIn,2021-12-18 17:12:59,29.47
247844,34599,9071,Naukri,2021-12-18 17:16:09,87.59
94897,70153,1918,LinkedIn,2021-12-18 17:31:16,42.68
74495,70040,400,Indeed,2021-12-18 17:37:07,69.86
288464,59406,3897,Naukri,2021-12-18 17:37:42,58.94
