employee_id,review_period,rating,promotion_reco_score,kudos_received
25957,2019-10-01,3,0.39,5
25957,2024-01-01,4,0.24,0
25957,2021-01-01,4,0.55,11
25957,2025-07-01,4,0.58,11
25958,2021-04-01,4,0.06,10
25958,2022-04-01,2,0.82,9
25959,2023-10-01,5,0.63,8
25959,2024-01-01,3,0.81,10
25960,2024-10-01,5,0.01,13
25960,2023-10-01,3,0.96,10
25961,2021-07-01,2,0.41,7
25961,2023-01-01,1,0.44,10
25961,2022-10-01,4,0.02,13
25961,2022-04-01,4,0.86,13
25962,2019-10-01,4,0.78,10
25962,2021-07-01,2,0.39,9
25963,2023-07-01,5,0.45,8
25963,2024-01-01,4,0.75,10
25963,2021-07-01,3,0.46,0
25963,2025-10-01,5,0.29,12
25964,2021-10-01,5,0.92,6
25964,2020-10-01,3,0.77,12
25964,2023-01-01,4,0.79,2
25965,2024-04-01,4,0.33,10
25965,2023-01-01,3,0.22,9
25965,2020-07-01,3,0.72,2
25966,2021-10-01,3,0.35,14
25966,2020-10-01,2,0.13,9
25966,2023-10-01,4,0.47,4
25966,2022-10-01,3,0.02,11
25967,2022-10-01,5,0.49,10
25968,2024-01-01,4,0.87,10
25968,2022-10-01,4,0.94,2
25968,2023-01-01,3,0.36,8
25969,2020-04-01,3,0.57,14
25969,2019-10-01,4,0.93,8
25969,2021-04-01,3,0.71,7
25970,2025-01-01,3,0.67,14
25970,2019-07-01,3,0.93,14
25970,2020-07-01,5,0.25,14
25970,2022-01-01,2,0.9,2
25970,2023-10-01,1,0.99,14
25971,2025-07-01,4,0.05,5
25971,2019-07-01,2,0.78,14
25971,2022-01-01,3,0.0,14
25971,2021-01-01,5,0.08,9
25971,2024-04-01,4,1.0,4
25972,2025-07-01,3,0.29,4
25972,2024-07-01,4,0.44,9
25972,2023-01-01,2,0.89,1
25973,2021-01-01,5,0.7,0
25973,2022-07-01,4,0.88,13
25973,2024-10-01,5,0.03,13
25974,2022-01-01,2,0.51,6
25974,2025-07-01,3,0.53,8
25974,2024-04-01,1,0.06,1
25974,2025-01-01,2,0.89,10
25974,2019-10-01,2,0.81,12
25975,2022-10-01,4,0.1,3
25975,2021-04-01,4,0.12,3
25975,2020-10-01,3,0.99,14
25976,2022-07-01,3,0.6,5
25976,2022-10-01,2,0.09,9
25977,2021-10-01,3,0.1,12
25977,2023-01-01,5,0.84,5
25977,2025-04-01,2,0.85,11
25977,2023-04-01,5,0.89,3
25978,2020-04-01,4,0.5,6
25978,2021-04-01,4,0.19,13
25979,2024-10-01,3,0.26,4
25979,2024-01-01,3,0.86,4
25979,2020-10-01,5,0.08,7
25979,2019-10-01,5,0.91,14
25979,2020-07-01,3,0.47,7
25980,2021-07-01,4,0.63,7
25981,2024-07-01,2,0.85,9
25981,2020-10-01,3,0.14,11
25981,2022-07-01,3,0.37,0
25981,2023-07-01,5,0.64,6
25982,2025-04-01,3,0.63,6
25983,2021-01-01,4,0.39,7
25983,2025-07-01,3,0.81,4
25983,2022-04-01,4,0.71,8
25983,2024-01-01,1,0.66,7
25984,2024-04-01,3,0.05,9
25984,2025-01-01,5,0.45,14
25985,2022-07-01,3,0.27,10
25985,2023-01-01,4,0.85,10
25985,2024-01-01,4,0.54,4
25985,2025-07-01,4,0.22,7
25986,2024-01-01,5,0.2,9
25986,2023-07-01,2,0.88,9
25986,2019-10-01,3,0.34,2
25986,2022-01-01,3,0.77,12
25987,2023-01-01,2,0.41,13
25987,2024-04-01,4,0.33,6
25987,2025-04-01,5,0.49,13
25987,2023-04-01,4,0.23,8
25987,2021-10-01,1,0.81,5
25988,2020-10-01,2,0.6,7
25988,2023-07-01,4,0.22,1
25988,2020-04-01,2,0.41,9
25989,2022-01-01,1,0.21,2
25989,2020-01-01,4,0.59,5
25989,2021-07-01,3,0.14,2
25989,2022-07-01,4,0.9,14
25989,2024-01-01,4,0.51,2
25990,2022-01-01,4,0.85,2
25990,2025-01-01,2,0.57,5
25990,2024-04-01,4,0.49,10
25990,2024-10-01,3,0.28,10
25990,2020-01-01,3,0.63,13
25991,2019-10-01,1,0.96,8
25991,2022-04-01,5,0.23,6
25992,2025-04-01,2,0.24,7
25992,2020-07-01,4,0.66,9
25992,2021-07-01,4,0.09,5
25992,2024-04-01,3,0.46,9
25993,2020-01-01,1,0.53,4
25993,2019-07-01,5,0.48,11
25993,2021-10-01,2,0.07,9
25993,2024-04-01,4,0.07,11
25993,2022-04-01,3,0.41,2
25994,2025-07-01,4,0.94,12
25994,2020-01-01,4,0.72,2
25994,2024-10-01,2,0.28,8
25995,2020-01-01,4,0.85,0
25996,2024-01-01,4,0.03,3
25996,2020-04-01,3,0.64,10
25996,2025-04-01,3,0.69,13
25997,2019-07-01,3,0.65,12
25998,2023-01-01,1,0.04,1
25998,2025-07-01,2,0.73,3
25998,2024-07-01,3,0.49,6
25998,2022-04-01,5,0.55,0
25998,2019-07-01,4,0.98,0
25999,2025-07-01,3,0.08,14
26000,2023-04-01,4,0.45,9
26000,2021-01-01,4,0.18,1
26000,2021-10-01,3,0.54,2
26000,2023-01-01,4,0.56,11
26001,2025-01-01,3,0.15,1
26001,2023-07-01,2,0.15,14
26001,2025-07-01,2,0.59,4
26001,2021-07-01,5,0.24,3
26001,2019-10-01,5,0.03,13
26002,2021-10-01,5,0.16,14
26003,2023-07-01,3,0.64,11
26003,2019-10-01,4,0.28,9
26003,2022-01-01,4,0.98,11
26004,2024-01-01,4,0.7,14
26004,2021-01-01,4,0.28,12
26004,2020-07-01,5,0.46,8
26004,2022-01-01,4,0.93,12
26005,2024-10-01,4,0.2,13
26005,2022-07-01,1,0.86,9
26006,2021-07-01,3,0.69,1
26006,2025-07-01,3,0.91,11
26007,2019-07-01,3,0.67,3
26007,2020-01-01,3,1.0,10
26007,2022-10-01,5,0.27,6
26007,2022-07-01,3,0.86,13
26007,2019-10-01,4,0.43,4
26008,2020-01-01,3,0.64,0
26008,2023-04-01,5,0.06,2
26008,2022-01-01,3,0.13,1
26008,2023-07-01,4,0.29,11
26008,2019-10-01,2,0.46,9
26009,2019-10-01,4,0.25,11
26009,2019-07-01,4,0.3,1
26009,2025-07-01,4,0.37,2
26010,2025-10-01,1,0.16,13
26010,2019-10-01,2,0.83,13
26011,2025-01-01,4,1.0,1
26011,2024-01-01,3,0.48,7
26011,2023-01-01,3,0.52,7
26011,2020-07-01,2,0.92,11
26012,2020-07-01,4,0.34,9
26012,2021-01-01,4,0.81,6
26013,2020-10-01,2,0.19,1
26014,2021-10-01,5,0.11,9
26014,2022-07-01,3,0.78,11
26014,2025-01-01,4,0.91,2
26014,2024-04-01,2,0.16,5
26014,2021-07-01,3,0.12,1
26015,2019-10-01,5,0.66,7
26015,2020-07-01,2,0.86,13
26015,2021-10-01,3,0.17,10
26015,2022-01-01,5,0.62,7
26016,2024-04-01,5,0.38,3
26016,2023-04-01,1,0.42,3
26016,2023-10-01,2,0.31,1
26016,2021-01-01,4,0.41,11
26016,2023-01-01,3,0.73,7
26017,2021-01-01,4,0.53,14
26018,2025-04-01,4,0.58,5
26018,2019-10-01,1,0.16,12
26018,2022-04-01,4,0.63,0
26018,2020-07-01,3,0.03,4
26019,2024-04-01,5,0.14,13
26019,2021-01-01,4,0.8,13
26020,2025-04-01,5,0.88,11
26020,2022-01-01,3,0.5,1
26020,2020-01-01,2,0.61,12
26021,2025-10-01,4,0.25,2
26021,2022-07-01,2,0.66,5
26022,2022-04-01,3,0.31,10
26022,2025-10-01,3,0.93,4
26022,2024-10-01,3,0.6,3
26023,2020-07-01,2,0.63,3
26024,2023-10-01,3,0.67,5
26024,2025-10-01,4,0.72,3
26025,2019-10-01,3,0.72,5
26025,2024-04-01,5,0.84,13
26025,2025-07-01,3,0.33,14
26025,2024-01-01,3,0.33,5
26025,2019-07-01,3,0.77,7
26026,2020-07-01,2,0.43,2
26027,2024-07-01,3,0.47,8
26027,2024-01-01,4,0.1,10
26027,2021-01-01,4,0.1,10
26028,2022-07-01,4,0.9,10
26029,2025-07-01,4,0.87,0
26030,2025-10-01,3,0.01,5
26030,2024-04-01,4,0.01,10
26030,2019-10-01,3,0.64,8
26031,2023-10-01,4,0.88,2
26031,2019-10-01,3,0.66,13
26031,2022-04-01,3,0.95,1
26031,2023-07-01,4,0.58,1
26031,2025-07-01,3,0.3,2
26032,2025-04-01,4,0.71,5
26032,2025-07-01,4,0.22,10
26032,2020-01-01,4,0.55,4
26032,2023-07-01,3,0.31,4
26032,2023-10-01,3,0.53,6
26033,2019-10-01,5,1.0,2
26033,2023-04-01,1,0.37,9
26034,2024-07-01,3,0.78,6
26034,2023-04-01,5,0.79,10
26034,2024-10-01,2,0.86,11
26034,2023-01-01,5,0.62,3
26035,2024-04-01,5,0.49,4
26035,2022-07-01,3,0.46,7
26035,2022-04-01,4,0.06,12
26035,2021-01-01,1,0.44,9
26036,2025-07-01,3,0.2,6
26036,2023-04-01,5,0.44,8
26036,2020-10-01,3,0.63,10
26036,2022-01-01,3,0.89,5
26037,2023-07-01,3,0.57,1
26037,2022-01-01,2,0.21,11
26038,2021-04-01,2,0.41,2
26038,2023-01-01,5,0.86,11
26038,2025-04-01,4,0.01,3
26038,2021-01-01,4,0.95,9
26039,2025-04-01,3,0.56,6
26039,2021-04-01,5,0.72,1
26039,2021-07-01,5,0.45,6
26039,2022-01-01,4,0.4,13
26039,2021-10-01,3,0.35,5
26040,2022-01-01,4,0.76,4
26040,2025-04-01,4,0.53,10
26040,2019-07-01,4,0.7,3
26040,2023-10-01,4,0.0,10
26040,2021-10-01,4,0.57,7
26041,2020-10-01,3,0.75,1
26041,2019-07-01,3,0.05,3
26041,2022-01-01,4,0.51,14
26042,2025-07-01,4,0.94,10
26042,2024-04-01,3,0.45,14
26042,2024-10-01,5,0.34,5
26042,2021-07-01,4,0.33,12
26042,2021-01-01,5,0.12,13
26043,2023-04-01,2,0.37,1
26043,2020-01-01,4,0.06,9
26044,2025-07-01,4,0.32,13
26044,2020-07-01,4,0.49,7
26044,2021-01-01,3,0.03,9
26045,2022-07-01,2,0.72,3
26045,2021-01-01,5,0.22,10
26045,2025-07-01,3,0.07,12
26045,2020-07-01,4,0.52,6
26046,2023-01-01,3,0.71,3
26046,2025-07-01,3,0.93,3
26046,2019-07-01,4,0.11,4
26047,2020-04-01,3,0.21,7
26047,2020-07-01,5,0.16,12
26047,2022-01-01,4,0.39,10
26047,2020-10-01,4,0.58,3
26048,2019-10-01,1,0.8,14
26048,2025-07-01,5,0.61,1
26048,2023-07-01,5,0.12,4
26049,2024-04-01,5,0.88,13
26049,2022-01-01,2,0.47,6
26049,2023-07-01,3,0.55,7
26049,2021-10-01,4,0.5,5
26050,2023-04-01,3,0.52,14
26050,2024-04-01,4,0.93,14
26051,2020-07-01,5,0.58,13
26051,2024-01-01,4,0.51,13
26051,2024-04-01,4,0.35,11
26051,2023-07-01,3,0.58,11
26051,2019-07-01,4,0.57,6
26052,2021-07-01,2,0.9,6
26052,2022-10-01,1,0.61,1
26052,2021-10-01,3,0.93,14
26052,2022-07-01,2,0.81,3
26052,2020-07-01,3,0.4,13
26053,2020-01-01,5,0.13,0
26053,2021-10-01,4,0.01,11
26053,2025-04-01,3,0.94,2
26054,2021-04-01,4,0.2,6
26055,2019-10-01,3,0.29,0
26055,2020-07-01,2,0.2,11
26055,2021-07-01,4,0.77,13
26055,2023-04-01,3,0.32,6
26055,2022-07-01,2,0.19,5
26056,2022-07-01,5,0.14,8
26056,2024-01-01,3,0.84,3
26056,2023-01-01,4,0.52,12
26057,2019-10-01,4,0.61,3
26058,2020-07-01,3,0.72,14
26058,2022-01-01,3,0.3,12
26059,2025-04-01,3,0.84,0
26059,2024-01-01,3,0.1,0
26059,2023-07-01,4,0.64,13
26060,2020-01-01,4,0.86,12
26060,2020-07-01,4,0.21,0
26060,2019-10-01,5,0.82,8
26060,2025-01-01,4,0.0,10
26060,2023-04-01,3,0.85,14
26061,2019-07-01,3,0.49,8
26061,2022-04-01,4,0.59,14
26061,2021-04-01,1,0.74,2
26061,2023-10-01,4,0.18,1
26061,2025-01-01,3,0.73,10
26062,2025-10-01,5,0.26,0
26062,2025-04-01,3,0.84,1
26062,2019-10-01,1,0.88,6
26063,2023-10-01,2,0.39,2
26063,2020-04-01,5,0.36,8
26064,2023-04-01,4,0.89,14
26065,2025-01-01,3,0.39,4
26065,2020-10-01,1,0.56,10
26065,2021-10-01,4,0.97,14
26065,2022-07-01,4,0.87,0
26066,2024-01-01,4,0.27,12
26066,2019-07-01,5,0.98,2
26066,2025-10-01,4,0.1,3
26066,2020-01-01,5,0.39,8
26066,2023-04-01,3,0.25,3
26067,2023-07-01,1,0.47,8
26067,2025-07-01,2,0.66,7
26067,2020-07-01,3,0.8,12
26068,2024-01-01,2,0.84,0
26068,2021-07-01,4,0.59,7
26068,2020-07-01,1,0.79,5
26068,2023-10-01,4,0.29,9
26068,2023-01-01,2,0.5,3
26069,2024-04-01,4,0.96,1
26069,2023-04-01,4,0.98,1
26069,2020-10-01,2,0.44,8
26069,2025-10-01,1,0.47,9
26070,2021-07-01,4,0.52,3
26071,2021-07-01,5,0.37,5
26071,2019-07-01,4,0.0,10
26072,2021-10-01,3,0.75,13
26072,2023-07-01,2,0.19,6
26072,2020-10-01,3,0.48,11
26073,2022-10-01,3,0.66,11
26073,2024-10-01,3,0.95,6
26073,2025-10-01,2,0.08,8
26074,2024-07-01,2,0.5,1
26074,2019-07-01,4,0.56,9
26074,2022-01-01,3,0.96,3
26075,2021-01-01,3,0.1,12
26075,2022-10-01,5,0.79,11
26076,2024-10-01,2,0.27,10
26077,2021-04-01,2,0.96,4
26077,2021-10-01,4,0.56,9
26077,2022-04-01,3,0.16,8
26077,2023-10-01,2,0.69,0
26077,2024-01-01,4,0.14,3
26078,2020-04-01,4,0.53,9
26078,2020-10-01,5,0.43,3
26079,2021-07-01,3,0.81,6
26079,2019-10-01,5,0.58,8
26079,2021-04-01,1,0.4,1
26080,2021-01-01,2,0.64,13
26080,2022-04-01,3,0.8,10
26080,2020-07-01,2,0.37,7
26080,2024-04-01,3,0.4,11
26080,2025-10-01,3,0.26,14
26081,2021-07-01,1,0.43,11
26082,2020-10-01,4,0.95,10
26082,2022-04-01,2,0.01,1
26082,2019-07-01,4,0.11,3
26082,2024-07-01,3,0.29,4
26082,2023-01-01,3,0.29,0
26083,2023-10-01,4,0.03,0
26083,2021-01-01,3,0.65,4
26083,2023-07-01,3,0.91,1
26083,2019-10-01,2,0.25,3
26083,2024-01-01,4,0.83,0
26084,2022-01-01,4,0.9,10
26085,2023-10-01,1,0.6,0
26085,2024-10-01,3,0.44,5
26085,2021-01-01,4,0.33,3
26085,2022-07-01,3,0.23,4
26086,2020-01-01,5,0.2,2
26087,2025-04-01,5,0.39,7
26087,2022-10-01,5,0.1,13
26087,2025-07-01,4,0.92,1
26087,2020-01-01,2,0.62,10
26088,2025-07-01,4,0.83,9
26089,2020-01-01,4,0.2,14
26089,2020-04-01,2,0.67,1
26089,2024-04-01,5,0.46,2
26090,2020-10-01,4,0.4,6
26090,2022-04-01,2,0.29,12
26090,2024-10-01,2,0.27,12
26090,2022-01-01,3,0.43,13
26090,2025-07-01,5,0.3,2
26091,2023-07-01,3,0.11,5
26091,2020-07-01,4,0.47,4
26092,2023-10-01,3,0.35,10
26093,2023-10-01,2,0.35,2
26094,2023-10-01,3,0.82,9
26094,2025-07-01,4,0.45,1
26094,2020-10-01,1,0.72,5
26094,2022-01-01,3,0.61,5
26094,2025-01-01,4,0.4,12
26095,2021-10-01,4,0.95,0
26096,2019-10-01,2,0.41,13
26096,2024-01-01,5,0.08,0
26096,2022-01-01,1,0.98,13
26096,2021-01-01,3,0.45,1
26096,2025-01-01,3,0.74,3
26097,2025-01-01,5,0.88,0
26097,2025-07-01,3,0.47,3
26097,2024-01-01,2,0.57,4
26098,2024-01-01,3,0.81,2
26099,2020-07-01,4,0.79,10
26099,2024-10-01,3,0.35,4
26099,2020-01-01,3,0.58,12
26100,2025-07-01,3,0.03,3
26100,2022-10-01,4,0.58,8
26100,2022-01-01,3,0.29,13
26100,2022-04-01,4,0.79,11
26101,2025-10-01,3,0.16,2
26101,2019-10-01,4,0.89,11
26101,2020-10-01,5,0.27,10
26101,2022-10-01,3,0.6,0
26102,2021-01-01,4,0.11,4
26102,2025-07-01,4,0.28,0
26102,2024-10-01,5,0.47,13
26102,2022-04-01,3,0.63,12
26102,2020-04-01,1,0.74,1
26103,2020-10-01,3,0.59,9
26104,2020-10-01,3,0.07,10
26104,2019-10-01,2,0.77,14
26105,2024-04-01,4,0.03,8
26105,2022-07-01,5,0.14,4
26105,2022-10-01,3,0.23,14
26105,2022-01-01,1,0.83,1
26106,2021-10-01,3,0.87,6
26106,2023-04-01,2,0.39,12
26106,2025-10-01,4,0.79,14
26106,2021-04-01,4,0.44,8
26106,2024-04-01,5,0.35,12
26107,2024-07-01,4,0.19,0
26107,2022-04-01,4,0.32,11
26107,2025-01-01,4,0.15,12
26107,2021-10-01,2,0.34,3
26107,2022-07-01,2,0.67,7
26108,2024-01-01,1,0.82,6
26108,2024-10-01,5,0.53,3
26108,2023-07-01,3,0.15,13
26109,2025-10-01,4,0.5,3
26109,2020-01-01,3,0.38,3
26109,2019-07-01,2,0.01,9
26109,2020-07-01,3,0.84,3
26109,2023-01-01,5,0.78,2
26110,2020-01-01,4,0.67,7
26110,2021-07-01,2,0.55,8
26110,2020-07-01,4,0.24,12
26110,2024-04-01,4,0.68,9
26110,2021-04-01,3,0.12,9
26111,2025-01-01,2,0.61,5
26112,2021-07-01,3,0.74,8
26112,2025-10-01,4,0.77,6
26113,2023-04-01,3,0.75,5
26113,2024-07-01,2,0.64,0
26113,2022-01-01,1,0.85,9
26113,2023-07-01,3,0.29,12
26113,2021-04-01,4,0.48,10
26114,2024-07-01,4,0.61,9
26114,2021-07-01,4,0.11,11
26114,2019-07-01,3,0.49,1
26114,2022-10-01,3,0.15,5
26114,2024-10-01,3,0.37,10
26115,2020-07-01,3,0.05,11
26115,2020-10-01,5,0.88,1
26115,2022-04-01,2,0.76,7
26115,2021-01-01,4,0.92,10
26116,2024-07-01,4,0.35,6
26116,2022-07-01,2,0.47,14
26116,2025-01-01,4,0.45,2
26116,2025-10-01,2,0.92,8
26117,2022-10-01,2,0.58,7
26117,2021-10-01,4,0.68,8
26117,2023-01-01,3,0.42,9
26118,2022-07-01,4,0.52,7
26118,2023-01-01,4,0.74,4
26118,2025-07-01,3,0.91,14
26118,2022-04-01,4,0.57,14
26119,2025-04-01,4,0.83,6
26119,2025-10-01,2,0.23,0
26119,2021-10-01,4,0.75,9
26119,2024-04-01,5,0.65,0
26120,2025-07-01,2,0.22,14
26120,2025-01-01,5,0.1,12
26120,2020-04-01,2,0.86,13
26120,2023-10-01,3,0.48,3
26120,2019-07-01,2,0.97,5
26121,2023-01-01,2,0.35,4
26121,2025-04-01,3,0.81,12
26121,2025-01-01,5,0.69,14
26121,2019-10-01,2,0.47,6
26121,2021-07-01,2,0.79,7
26122,2025-04-01,3,0.0,7
26122,2021-04-01,3,0.17,13
26123,2020-01-01,2,0.82,7
26124,2021-01-01,2,0.45,9
26124,2022-04-01,2,0.44,3
26124,2023-01-01,4,0.49,13
26125,2023-10-01,4,0.2,4
26125,2025-01-01,5,0.07,11
26125,2022-01-01,3,0.1,10
26125,2021-07-01,1,1.0,4
26125,2025-07-01,3,0.06,2
26126,2025-07-01,4,0.63,10
26126,2021-01-01,3,0.01,14
26126,2025-04-01,2,0.6,8
26126,2020-04-01,5,0.98,6
26127,2020-10-01,4,0.56,2
26127,2021-07-01,5,0.78,9
26127,2025-10-01,4,0.05,8
26127,2020-04-01,3,0.58,10
26128,2020-10-01,3,0.29,9
26128,2021-07-01,4,0.43,7
26129,2022-01-01,3,0.06,6
26130,2024-10-01,5,0.53,2
26130,2022-01-01,4,0.28,13
26130,2019-10-01,2,0.17,12
26130,2024-07-01,3,0.24,10
26131,2019-07-01,3,0.08,14
26131,2025-07-01,5,0.11,1
26131,2021-04-01,4,0.38,5
26131,2019-10-01,1,0.42,10
26131,2021-10-01,1,0.87,12
26132,2020-01-01,3,0.4,13
26132,2025-07-01,3,0.25,10
26133,2023-10-01,5,0.52,5
26133,2020-01-01,4,0.49,7
26133,2023-07-01,4,0.06,5
26133,2020-04-01,3,0.85,8
26133,2021-07-01,4,0.88,6
26134,2020-01-01,2,0.4,9
26134,2021-01-01,4,0.02,11
26134,2025-10-01,2,0.33,8
26134,2022-10-01,4,0.13,10
26134,2024-10-01,3,0.03,2
26135,2025-10-01,4,0.52,4
26135,2025-07-01,3,0.71,8
26136,2024-10-01,1,0.32,10
26136,2023-01-01,4,0.71,12
26136,2024-07-01,4,0.94,13
26137,2020-10-01,5,0.5,6
26137,2020-07-01,5,0.31,5
26137,2023-04-01,5,0.63,14
26137,2024-04-01,2,0.25,0
26137,2020-01-01,2,0.34,6
26138,2020-07-01,2,0.34,5
26138,2025-01-01,3,0.67,9
26138,2021-10-01,3,0.77,8
26139,2022-10-01,1,0.6,0
26139,2021-01-01,5,0.04,3
26139,2025-01-01,3,0.93,7
26139,2024-10-01,4,0.86,2
26139,2024-07-01,5,0.61,11
26140,2025-01-01,5,0.25,5
26140,2020-10-01,5,0.42,9
26141,2021-01-01,2,0.42,14
26141,2023-07-01,4,0.54,11
26141,2025-04-01,3,0.26,6
26142,2024-07-01,4,0.99,0
26142,2021-10-01,4,0.94,9
26143,2021-01-01,2,0.85,11
26143,2022-07-01,4,0.32,0
26143,2023-10-01,4,0.25,0
26144,2023-01-01,2,0.56,13
26144,2022-01-01,2,0.47,12
26144,2020-04-01,2,0.06,12
26144,2021-07-01,2,0.05,7
26145,2022-07-01,2,0.41,11
26145,2025-10-01,3,0.76,5
26145,2023-04-01,4,0.87,14
26145,2022-10-01,1,0.87,10
26146,2019-10-01,3,0.01,0
26146,2024-07-01,5,0.24,13
26146,2021-07-01,4,0.15,9
26147,2025-07-01,1,0.98,8
26147,2022-01-01,3,0.59,0
26147,2022-10-01,4,0.26,2
26147,2025-01-01,5,0.74,14
26147,2022-07-01,3,0.07,1
26148,2024-01-01,2,0.07,14
26149,2025-04-01,3,0.22,5
26150,2021-10-01,3,0.85,1
26151,2023-10-01,3,0.49,7
26151,2023-04-01,3,0.61,10
26151,2025-01-01,1,0.22,12
26151,2022-07-01,3,0.95,12
26151,2021-07-01,5,0.48,0
26152,2025-01-01,5,0.78,6
26153,2021-04-01,4,0.06,4
26153,2025-04-01,3,0.67,10
26153,2024-04-01,5,0.39,3
26154,2025-01-01,4,0.32,2
26154,2022-04-01,4,0.6,13
26154,2023-07-01,2,0.97,5
26154,2022-01-01,3,0.85,3
26154,2020-07-01,2,0.08,6
26155,2020-07-01,3,0.21,10
26156,2020-07-01,3,0.61,9
26156,2025-04-01,4,0.53,6
26156,2019-10-01,1,0.84,12
26157,2021-10-01,5,0.7,6
26157,2019-07-01,2,0.87,12
26157,2020-10-01,4,0.27,8
26157,2021-01-01,4,0.83,9
26157,2020-04-01,4,0.49,10
26158,2022-04-01,2,0.72,12
26158,2021-07-01,2,0.02,2
26158,2020-07-01,5,0.13,4
26159,2025-01-01,3,0.14,13
26159,2022-07-01,3,0.47,6
26159,2024-07-01,4,0.65,10
26159,2023-10-01,3,0.47,7
26160,2023-07-01,3,0.96,7
26160,2022-04-01,4,0.55,12
26160,2023-04-01,3,0.58,2
26160,2021-10-01,2,0.47,4
26161,2025-01-01,3,0.7,10
26161,2024-10-01,1,0.06,13
26161,2021-07-01,3,0.23,13
26161,2022-07-01,2,0.29,4
26162,2023-04-01,4,0.46,13
26162,2020-04-01,5,0.74,14
26162,2022-10-01,2,0.97,5
26162,2020-07-01,4,0.85,14
26163,2022-07-01,4,0.34,6
26163,2021-10-01,3,0.32,11
26163,2025-07-01,5,0.76,11
26163,2020-04-01,4,0.44,7
26164,2021-01-01,4,0.05,1
26164,2020-10-01,4,0.4,12
26164,2025-01-01,3,0.48,10
26164,2025-04-01,1,0.73,1
26164,2024-04-01,4,0.77,1
26165,2022-10-01,3,0.77,1
26165,2020-04-01,5,0.34,13
26165,2023-07-01,1,0.38,2
26165,2024-01-01,4,0.67,5
26165,2025-07-01,1,0.69,8
26166,2025-10-01,2,0.43,10
26166,2021-01-01,3,0.41,12
26167,2020-10-01,2,0.33,12
26167,2024-04-01,3,0.38,7
26168,2021-01-01,3,0.42,5
26168,2024-07-01,4,0.54,8
26168,2019-07-01,5,0.05,11
26169,2020-01-01,2,0.57,0
26169,2022-04-01,4,0.52,2
26170,2021-04-01,2,0.23,6
26170,2025-04-01,4,0.79,3
26171,2020-10-01,5,0.81,13
26171,2022-04-01,5,0.44,9
26171,2021-10-01,4,0.09,9
26171,2023-10-01,4,0.55,10
26172,2020-04-01,3,0.86,7
26173,2020-07-01,2,0.06,6
26174,2020-01-01,5,0.1,8
26175,2020-01-01,5,0.46,7
26175,2022-07-01,3,0.62,14
26175,2019-07-01,2,0.73,7
26176,2025-10-01,3,0.25,14
26176,2021-01-01,3,0.75,3
26177,2021-10-01,4,0.06,11
26177,2024-10-01,4,0.97,7
26177,2024-01-01,4,0.75,8
26177,2020-04-01,3,0.51,9
26178,2020-04-01,1,0.91,12
26178,2024-04-01,5,0.51,2
26179,2023-10-01,4,0.09,12
26179,2023-07-01,3,0.0,10
26179,2021-10-01,4,0.43,1
26179,2021-01-01,3,0.74,2
26179,2024-01-01,3,0.05,0
26180,2022-10-01,1,0.18,8
26180,2022-01-01,3,0.3,10
26180,2021-04-01,4,0.22,11
26180,2020-01-01,3,0.21,0
26180,2024-04-01,4,0.54,4
26181,2019-07-01,3,0.01,12
26181,2022-01-01,4,0.76,3
26181,2023-07-01,5,0.86,2
26181,2021-07-01,2,0.53,2
26181,2022-10-01,3,0.7,7
26182,2025-07-01,4,0.85,9
26183,2020-01-01,3,0.71,11
26183,2021-07-01,5,0.93,0
26184,2025-01-01,1,0.73,13
26184,2022-01-01,5,0.85,6
26185,2025-04-01,2,0.9,0
26186,2025-01-01,2,0.95,7
26186,2025-07-01,3,0.75,7
26186,2019-07-01,4,0.31,5
26187,2024-04-01,2,0.06,5
26187,2023-10-01,4,0.99,12
26187,2022-01-01,4,0.53,3
26187,2020-07-01,2,0.58,2
26187,2020-01-01,3,0.71,5
26188,2023-01-01,3,0.43,10
26188,2020-04-01,3,0.93,6
26188,2022-07-01,3,0.83,1
26188,2022-10-01,3,0.66,1
26189,2020-10-01,4,0.24,13
26189,2021-01-01,5,0.0,12
26189,2023-04-01,5,0.41,0
26189,2023-01-01,3,0.18,4
26189,2024-07-01,4,0.36,2
26190,2019-07-01,5,0.08,1
26190,2023-10-01,2,0.71,14
26191,2021-01-01,4,0.03,0
26191,2025-01-01,2,0.43,4
26191,2021-04-01,5,0.86,9
26191,2024-01-01,3,0.99,8
26192,2022-04-01,4,0.1,13
26192,2021-01-01,3,0.81,7
26193,2021-04-01,4,0.11,3
26193,2023-04-01,4,0.16,14
26193,2021-07-01,3,0.52,2
26193,2021-10-01,3,0.72,4
26193,2020-04-01,1,0.82,3
26194,2021-10-01,5,0.62,4
26194,2022-07-01,5,0.36,8
26194,2022-01-01,3,0.08,0
26194,2020-10-01,3,0.01,10
26194,2024-10-01,4,0.35,2
26195,2019-10-01,4,0.48,5
26195,2019-07-01,2,0.71,9
26195,2023-10-01,3,0.6,3
26195,2022-04-01,4,0.27,3
26195,2024-01-01,3,0.72,14
26196,2023-10-01,4,0.35,14
26196,2024-07-01,2,0.25,2
26196,2021-01-01,2,0.74,1
26196,2023-04-01,5,0.9,14
26196,2019-07-01,4,0.9,10
26197,2024-10-01,2,0.75,13
26197,2020-04-01,4,0.64,9
26197,2022-07-01,3,0.21,8
26197,2023-07-01,3,0.13,2
