candidate_id,skill
56537,NumPy
56537,LightGBM
56537,DAX
56538,PostgreSQL
56538,LightGBM
56538,Python
56538,Tableau
56539,LangChain
56539,Looker
56539,PowerBI
56539,Hadoop
56539,NLP
56540,XGBoost
56540,Feature Engineering
56540,Data Warehousing
56540,Pandas
56541,Redshift
56541,Azure
56541,Docker
56541,Computer Vision
56542,Databricks
56542,Spark
56542,XGBoost
56542,Python
56543,Docker
56543,Computer Vision
56543,Data Warehousing
56543,Time Series
56543,SHAP
56544,A/B Testing
56544,SHAP
56544,Computer Vision
56544,LLM
56544,Kubernetes
56544,Tableau
56545,Kubernetes
56545,Hadoop
56545,NLP
56545,NoSQL
56545,ETL
56546,LangChain
56546,NLP
56546,XGBoost
56547,NumPy
56547,SQL
56547,Airflow
56547,Scikit-learn
56548,Hadoop
56548,DAX
56548,Git
56548,Scikit-learn
56548,LLM
56549,TensorFlow
56549,LightGBM
56549,Azure
56549,R
56550,Linux
56550,GCP
56550,LangChain
56550,NoSQL
56551,AWS
56551,MLOps
56551,LLM
56551,Reinforcement Learning
56552,C++
56552,Looker
56552,GCP
56552,PostgreSQL
56552,NLP
56552,XGBoost
56553,Tableau
56553,Java
56553,Pandas
56553,ETL
56553,A/B Testing
56554,Git
56554,Time Series
56554,Databricks
56554,TensorFlow
56554,DAX
56555,Computer Vision
56555,Airflow
56555,LangChain
56556,XGBoost
56556,PostgreSQL
56556,MLOps
56556,Data Warehousing
56557,ETL
56557,Airflow
56557,Streamlit
56557,TensorFlow
56557,Scikit-learn
56558,Statistics
56558,XGBoost
56558,Feature Engineering
56559,Reinforcement Learning
56559,Excel
56559,Snowflake
56559,Model Monitoring
56559,R
56560,MLOps
56560,LLM
56560,Scikit-learn
56560,Azure
56560,Hadoop
56560,Tableau
56561,Hadoop
56561,Streamlit
56561,XGBoost
56562,TensorFlow
56562,Computer Vision
56562,Statistics
56562,Redshift
56563,C++
56563,GCP
56563,Excel
56563,LangChain
56564,NoSQL
56564,PostgreSQL
56564,RAG
56564,Reinforcement Learning
56564,Excel
56565,Data Warehousing
56565,Git
56565,Databricks
56565,Python
56566,Computer Vision
56566,NLP
56566,Statistics
56566,Linux
56567,NumPy
56567,NLP
56567,Excel
56567,Looker
56567,DAX
56568,LLM
56568,Pandas
56568,Databricks
56569,Kubernetes
56569,Reinforcement Learning
56569,PostgreSQL
56569,LangChain
56570,SHAP
56570,Statistics
56570,Scala
56570,Computer Vision
56570,DAX
56570,LightGBM
56571,LLM
56571,Model Monitoring
56571,NumPy
56571,Feature Engineering
56572,Linux
56572,Databricks
56572,XGBoost
56572,Data Warehousing
56572,LangChain
56572,Pandas
56573,LangChain
56573,LightGBM
56573,SQL
56574,Hadoop
56574,PowerBI
56574,RAG
56574,LLM
56574,Reinforcement Learning
56575,Tableau
56575,Linux
56575,TensorFlow
56575,Git
56575,SQL
56575,PowerBI
56576,GCP
56576,Git
56576,MLOps
56576,Time Series
56577,Feature Engineering
56577,Computer Vision
56577,Redshift
56577,Docker
56578,Databricks
56578,DAX
56578,NoSQL
56579,Excel
56579,C++
56579,Airflow
56579,Feature Engineering
56579,Docker
56580,LightGBM
56580,SQL
56580,Model Monitoring
56581,Looker
56581,Python
56581,Hadoop
56581,DAX
56582,Feature Engineering
56582,Model Monitoring
56582,Redshift
56582,Azure
56582,Java
56583,Reinforcement Learning
56583,XGBoost
56583,Excel
56583,DAX
56583,Airflow
56583,Looker
56584,Snowflake
56584,RAG
56584,Streamlit
56584,Pandas
56584,PowerBI
56585,Java
56585,Excel
56585,PowerBI
56585,Git
56585,Python
56586,RAG
56586,Python
56586,Feature Engineering
56586,C++
56586,TensorFlow
56586,Scala
56587,Hadoop
56587,Pandas
56587,Statistics
56587,NLP
56587,A/B Testing
56587,Reinforcement Learning
56588,PostgreSQL
56588,Java
56588,Scala
56589,Snowflake
56589,R
56589,Redshift
56589,Kubernetes
56589,PostgreSQL
56589,Pandas
56590,Scikit-learn
56590,Reinforcement Learning
56590,Time Series
56590,Kubernetes
56590,Linux
56591,Tableau
56591,Looker
56591,Scikit-learn
56591,NLP
56591,C++
56592,Scikit-learn
56592,Pandas
56592,GCP
56592,Python
56592,Kubernetes
56593,SQL
56593,Hadoop
56593,LLM
56593,Pandas
56594,Looker
56594,Airflow
56594,DAX
56594,Databricks
56595,DAX
56595,Azure
56595,Looker
56595,Scala
56595,Snowflake
56596,MLOps
56596,C++
56596,A/B Testing
56596,GCP
56597,ETL
56597,LangChain
56597,Computer Vision
56597,Spark
56598,Feature Engineering
56598,Airflow
56598,MLOps
56598,Reinforcement Learning
56598,Databricks
56599,Tableau
56599,Scala
56599,Docker
56599,LLM
56599,RAG
56600,C++
56600,Data Warehousing
56600,AWS
56600,NoSQL
56601,LLM
56601,Airflow
56601,Azure
56601,Scala
56602,Pandas
56602,Airflow
56602,Scikit-learn
56602,Java
56602,Scala
56602,Azure
56603,Computer Vision
56603,TensorFlow
56603,Hadoop
56604,Tableau
56604,Linux
56604,Statistics
56604,XGBoost
56604,PyTorch
56605,PyTorch
56605,Azure
56605,Streamlit
56605,MLOps
56605,Computer Vision
56606,NumPy
56606,Java
56606,R
56606,SHAP
56607,LightGBM
56607,Snowflake
56607,DAX
56608,Scala
56608,Snowflake
56608,SQL
56608,Azure
56609,Azure
56609,TensorFlow
56609,Scala
56609,Tableau
56609,NLP
56610,NoSQL
56610,Spark
56610,C++
56610,MLOps
56610,Snowflake
56610,PostgreSQL
56611,Tableau
56611,Excel
56611,Kubernetes
56611,Airflow
56611,C++
56611,PostgreSQL
56612,ETL
56612,Scikit-learn
56612,DAX
56612,Streamlit
56613,Scala
56613,LightGBM
56613,R
56613,PyTorch
56613,XGBoost
56614,Pandas
56614,PowerBI
56614,Python
56614,Feature Engineering
56615,LLM
56615,DAX
56615,PyTorch
56615,Pandas
56616,Java
56616,Time Series
56616,Python
56616,Scala
56616,PowerBI
56616,MLOps
56617,Kubernetes
56617,NoSQL
56617,Docker
56618,Airflow
56618,Feature Engineering
56618,NoSQL
56618,Python
56618,Streamlit
56619,AWS
56619,DAX
56619,Airflow
56619,RAG
56620,Tableau
56620,Computer Vision
56620,Java
56620,Azure
56620,LLM
56621,NoSQL
56621,LLM
56621,A/B Testing
56622,C++
56622,Git
56622,Pandas
56622,TensorFlow
56622,LightGBM
56622,PostgreSQL
56623,Time Series
56623,TensorFlow
56623,Java
56623,Tableau
56624,Airflow
56624,Scikit-learn
56624,Time Series
56625,Looker
56625,SQL
56625,PowerBI
56625,Snowflake
56626,LightGBM
56626,RAG
56626,NLP
56626,Linux
56626,SQL
56626,NoSQL
56627,Statistics
56627,GCP
56627,Looker
56627,Excel
56627,Redshift
56628,Azure
56628,PostgreSQL
56628,Python
56628,LightGBM
56629,SQL
56629,Redshift
56629,PowerBI
56630,Statistics
56630,LightGBM
56630,DAX
56630,SQL
56630,Python
56631,Pandas
56631,Python
56631,Linux
56631,Kubernetes
56631,Azure
56632,Pandas
56632,Azure
56632,Hadoop
56632,RAG
56633,A/B Testing
56633,Computer Vision
56633,XGBoost
56633,SQL
56633,Java
56634,PyTorch
56634,Python
56634,ETL
56634,Redshift
56634,PostgreSQL
56635,Computer Vision
56635,Spark
56635,LLM
56635,DAX
56636,PostgreSQL
56636,Airflow
56636,Feature Engineering
56637,Airflow
56637,R
56637,Databricks
56637,Excel
56637,Feature Engineering
56637,PostgreSQL
56638,Tableau
56638,Streamlit
56638,Time Series
56638,Scikit-learn
56639,Docker
56639,Data Warehousing
56639,Feature Engineering
56639,LightGBM
56639,A/B Testing
56639,Git
56640,Statistics
56640,Java
56640,RAG
56641,NLP
56641,Redshift
56641,Java
56642,DAX
56642,PostgreSQL
56642,Looker
56642,A/B Testing
56642,Airflow
56643,XGBoost
56643,Java
56643,NoSQL
56643,Kubernetes
56643,Tableau
56644,Spark
56644,Tableau
56644,C++
56644,Time Series
56645,AWS
56645,R
56645,LangChain
56645,Pandas
56646,Spark
56646,NumPy
56646,Airflow
56646,MLOps
56646,Computer Vision
56647,NoSQL
56647,Git
56647,Java
56648,AWS
56648,Linux
56648,Computer Vision
56648,A/B Testing
56649,ETL
56649,Docker
56649,DAX
56650,Time Series
56650,Excel
56650,Streamlit
56650,Snowflake
56650,Docker
56650,Scikit-learn
56651,R
56651,ETL
56651,Feature Engineering
56652,LangChain
56652,Scikit-learn
56652,Azure
56652,Linux
56652,Java
56652,R
56653,Spark
56653,Airflow
56653,RAG
56653,Tableau
56653,ETL
56653,DAX
56654,A/B Testing
56654,C++
56654,Azure
56654,Scikit-learn
56654,Time Series
56655,Scikit-learn
56655,NumPy
56655,MLOps
56656,Streamlit
56656,R
56656,LLM
56656,MLOps
56657,Looker
56657,Snowflake
56657,RAG
56657,R
56657,MLOps
56658,Computer Vision
56658,Redshift
56658,Linux
56658,NoSQL
56659,R
56659,Snowflake
56659,Looker
56659,Tableau
56660,LangChain
56660,LightGBM
56660,C++
56660,Hadoop
56660,R
56661,PowerBI
56661,LLM
56661,Time Series
56661,Java
56661,Statistics
56662,Computer Vision
56662,NumPy
56662,NoSQL
56662,Reinforcement Learning
56662,Feature Engineering
56663,Docker
56663,C++
56663,Looker
56663,Scikit-learn
56663,NLP
56664,LightGBM
56664,Scala
56664,Spark
56664,Model Monitoring
56664,PyTorch
56664,GCP
56665,Scala
56665,Scikit-learn
56665,Hadoop
56665,PostgreSQL
56665,TensorFlow
56665,Java
56666,Feature Engineering
56666,NumPy
56666,ETL
56666,Statistics
56666,Databricks
56667,Spark
56667,RAG
56667,Java
56667,Reinforcement Learning
56668,Snowflake
56668,Tableau
56668,LLM
56669,Scikit-learn
56669,Python
56669,Looker
56669,GCP
56669,DAX
56670,Data Warehousing
56670,NoSQL
56670,PowerBI
56670,Pandas
56671,ETL
56671,Data Warehousing
56671,NLP
56671,Docker
56671,Snowflake
56672,Streamlit
56672,SHAP
56672,MLOps
56672,TensorFlow
56673,Scikit-learn
56673,LLM
56673,Redshift
56673,Docker
56674,PostgreSQL
56674,Redshift
56674,MLOps
56674,Hadoop
56674,XGBoost
56674,Reinforcement Learning
56675,C++
56675,Streamlit
56675,Reinforcement Learning
56676,Statistics
56676,XGBoost
56676,PyTorch
56676,TensorFlow
56677,GCP
56677,Time Series
56677,ETL
56677,NumPy
56678,Snowflake
56678,GCP
56678,Scikit-learn
56678,PostgreSQL
56679,PowerBI
56679,C++
56679,Python
56679,Streamlit
56679,Time Series
56680,Looker
56680,Model Monitoring
56680,Hadoop
56681,MLOps
56681,ETL
56681,Streamlit
56681,AWS
56682,DAX
56682,PowerBI
56682,Azure
56682,Excel
56682,LightGBM
56683,Snowflake
56683,LangChain
56683,Time Series
56683,SHAP
56683,Azure
56683,PyTorch
56684,Hadoop
56684,LangChain
56684,Model Monitoring
56684,RAG
56685,Kubernetes
56685,Redshift
56685,Statistics
56685,ETL
56685,Azure
56686,Pandas
56686,Feature Engineering
56686,GCP
56687,Streamlit
56687,Reinforcement Learning
56687,R
56687,LLM
56688,Feature Engineering
56688,Git
56688,SHAP
56688,Java
56689,Model Monitoring
56689,RAG
56689,Java
56689,Git
56690,TensorFlow
56690,Git
56690,NoSQL
56690,AWS
56691,Feature Engineering
56691,Airflow
56691,PyTorch
56691,Redshift
56692,NLP
56692,Tableau
56692,GCP
56692,DAX
56693,Azure
56693,Python
56693,Git
56693,Snowflake
56694,TensorFlow
56694,Scikit-learn
56694,Time Series
56694,Excel
56695,AWS
56695,Excel
56695,RAG
56695,Feature Engineering
56695,Airflow
56695,Data Warehousing
56696,Computer Vision
56696,NLP
56696,Model Monitoring
56696,PyTorch
56696,ETL
56697,Streamlit
56697,RAG
56697,Data Warehousing
56697,C++
56697,NumPy
56698,Hadoop
56698,Data Warehousing
56698,Docker
56698,Kubernetes
56699,Spark
56699,Scikit-learn
56699,Model Monitoring
56700,R
56700,Hadoop
56700,Statistics
56700,Docker
56700,DAX
56701,Computer Vision
56701,XGBoost
56701,PyTorch
56701,Statistics
56702,Streamlit
56702,NumPy
56702,Reinforcement Learning
56702,GCP
56702,SQL
56703,Computer Vision
56703,RAG
56703,Tableau
56703,AWS
56703,Spark
56704,Java
56704,Data Warehousing
56704,Streamlit
56704,Git
56704,ETL
56704,DAX
56705,Tableau
56705,Airflow
56705,NLP
56706,Streamlit
56706,Airflow
56706,XGBoost
56706,Azure
56707,Databricks
56707,NumPy
56707,LangChain
56707,Looker
56707,Snowflake
56708,LLM
56708,NLP
56708,A/B Testing
56708,Tableau
56708,NumPy
56709,Time Series
56709,Streamlit
56709,R
56709,LangChain
56710,NLP
56710,Snowflake
56710,AWS
56710,Linux
56710,Git
56711,SQL
56711,LangChain
56711,Docker
56711,Azure
56711,NLP
56712,DAX
56712,Python
56712,Streamlit
56712,Docker
56713,Pandas
56713,RAG
56713,Linux
56713,Reinforcement Learning
56713,Feature Engineering
56714,Java
56714,PyTorch
56714,Snowflake
56714,Looker
56715,Feature Engineering
56715,SHAP
56715,Scala
56715,MLOps
56715,Kubernetes
56715,NoSQL
56716,Hadoop
56716,Computer Vision
56716,SQL
56716,MLOps
56717,Hadoop
56717,Statistics
56717,LLM
56717,Reinforcement Learning
56717,PostgreSQL
56717,Spark
56718,Model Monitoring
56718,Streamlit
56718,A/B Testing
56718,Airflow
56719,Looker
56719,Pandas
56719,Docker
56719,Data Warehousing
56720,AWS
56720,R
56720,Snowflake
56721,R
56721,Snowflake
56721,Time Series
56721,LightGBM
56722,Databricks
56722,C++
56722,R
56723,PowerBI
56723,TensorFlow
56723,Looker
56723,Spark
56723,PyTorch
56724,NoSQL
56724,Hadoop
56724,Pandas
56724,RAG
56724,Airflow
56725,A/B Testing
56725,Snowflake
56725,NumPy
56725,Python
56725,ETL
56726,TensorFlow
56726,MLOps
56726,Databricks
56726,LangChain
56726,GCP
56727,Model Monitoring
56727,Scikit-learn
56727,Data Warehousing
56727,Tableau
56728,DAX
56728,LangChain
56728,R
56728,Scala
56728,A/B Testing
56728,PyTorch
56729,Redshift
56729,Tableau
56729,SQL
56730,SQL
56730,LLM
56730,Feature Engineering
56730,Scala
56730,Linux
56731,GCP
56731,Feature Engineering
56731,NoSQL
56732,R
56732,Java
56732,Excel
56732,Spark
56733,R
56733,SHAP
56733,DAX
56733,PyTorch
56733,Snowflake
56734,LangChain
56734,Feature Engineering
56734,LLM
56734,Scala
56734,Git
56734,Tableau
56735,Tableau
56735,LangChain
56735,ETL
56735,Computer Vision
56735,Reinforcement Learning
56736,Pandas
56736,Time Series
56736,Azure
56736,NLP
56736,RAG
56736,Data Warehousing
56737,PostgreSQL
56737,XGBoost
56737,Kubernetes
56738,RAG
56738,R
56738,Airflow
56738,PyTorch
56739,Redshift
56739,NumPy
56739,Statistics
56739,LightGBM
56739,Tableau
56740,PostgreSQL
56740,GCP
56740,Tableau
56740,LightGBM
56740,NoSQL
56741,Computer Vision
56741,NoSQL
56741,Azure
56741,DAX
56742,Scikit-learn
56742,A/B Testing
56742,GCP
56742,Java
56743,Data Warehousing
56743,Excel
56743,NumPy
56743,Docker
56743,Hadoop
56743,Looker
56744,RAG
56744,Snowflake
56744,ETL
56744,A/B Testing
56745,R
56745,NoSQL
56745,Databricks
56745,NLP
56746,ETL
56746,DAX
56746,Looker
56746,NoSQL
56746,LightGBM
56747,Linux
56747,Docker
56747,Excel
56747,Time Series
56748,SQL
56748,Time Series
56748,Azure
56749,TensorFlow
56749,LightGBM
56749,LLM
56749,Time Series
56750,ETL
56750,TensorFlow
56750,Tableau
56750,Model Monitoring
56751,LightGBM
56751,Java
56751,Spark
56751,Streamlit
56752,ETL
56752,Python
56752,Kubernetes
56752,SQL
56752,Looker
56753,DAX
56753,AWS
56753,PowerBI
56753,Databricks
56753,Pandas
56754,Scikit-learn
56754,Azure
56754,C++
56754,Linux
56755,PowerBI
56755,Docker
56755,Kubernetes
56755,Snowflake
56755,PostgreSQL
56756,DAX
56756,Scikit-learn
56756,PostgreSQL
56756,Linux
56757,Redshift
56757,NLP
56757,AWS
56757,Snowflake
56757,XGBoost
56758,Streamlit
56758,Data Warehousing
56758,DAX
56758,SHAP
56758,PostgreSQL
56758,Statistics
56759,Python
56759,Databricks
56759,Tableau
56759,Git
56759,PostgreSQL
56759,Azure
56760,Docker
56760,TensorFlow
56760,NLP
56760,Scikit-learn
56760,XGBoost
56761,Docker
56761,C++
56761,SHAP
56761,LightGBM
56762,Git
56762,NoSQL
56762,PostgreSQL
56762,A/B Testing
56763,SQL
56763,Linux
56763,Excel
56764,Pandas
56764,Git
56764,PostgreSQL
56764,Feature Engineering
56765,Redshift
56765,Python
56765,Spark
56765,LangChain
56766,NoSQL
56766,Model Monitoring
56766,Redshift
56766,Feature Engineering
56767,Databricks
56767,Docker
56767,Kubernetes
56767,R
56768,Looker
56768,Reinforcement Learning
56768,XGBoost
56768,Kubernetes
56769,DAX
56769,A/B Testing
56769,Statistics
56769,Azure
56769,Linux
56770,C++
56770,Model Monitoring
56770,A/B Testing
56770,Tableau
56770,Git
56771,LangChain
56771,Data Warehousing
56771,PostgreSQL
56771,Feature Engineering
56772,RAG
56772,LangChain
56772,SQL
56772,Tableau
56773,GCP
56773,NoSQL
56773,RAG
56773,Feature Engineering
56774,NumPy
56774,Azure
56774,Spark
56774,Model Monitoring
56774,TensorFlow
56774,Excel
56775,NumPy
56775,Tableau
56775,XGBoost
56775,GCP
56775,TensorFlow
56776,Azure
56776,Redshift
56776,Scikit-learn
56776,MLOps
56777,C++
56777,Azure
56777,Java
56777,Excel
56778,Snowflake
56778,SQL
56778,Scikit-learn
56778,Pandas
56778,Time Series
56779,SQL
56779,Hadoop
56779,Tableau
56779,Model Monitoring
56779,LightGBM
56779,PowerBI
56780,Kubernetes
56780,ETL
56780,Data Warehousing
56781,Spark
56781,Pandas
56781,Git
56781,C++
56782,DAX
56782,Databricks
56782,Airflow
56782,Pandas
56783,Python
56783,Linux
56783,Tableau
56783,Java
56784,C++
56784,PowerBI
56784,PostgreSQL
56784,LightGBM
56785,Pandas
56785,Airflow
56785,Time Series
56785,Redshift
56785,Azure
56786,Git
56786,AWS
56786,Pandas
56786,Python
56787,Docker
56787,LightGBM
56787,Hadoop
56787,Kubernetes
56787,Linux
56788,RAG
56788,Spark
56788,Scikit-learn
56788,NoSQL
56788,Pandas
56789,Python
56789,GCP
56789,NumPy
56789,Streamlit
56789,PostgreSQL
56790,SQL
56790,ETL
56790,Scikit-learn
56791,RAG
56791,LightGBM
56791,Looker
56791,A/B Testing
56791,Docker
56791,NoSQL
56792,Linux
56792,Azure
56792,Airflow
56792,Statistics
56793,AWS
56793,LangChain
56793,Computer Vision
56793,Kubernetes
56794,ETL
56794,XGBoost
56794,Model Monitoring
56795,Scikit-learn
56795,Statistics
56795,Python
56795,Excel
56795,Azure
56796,Spark
56796,R
56796,Databricks
56796,Snowflake
56796,Kubernetes
56797,XGBoost
56797,Spark
56797,Data Warehousing
56797,Excel
56798,LangChain
56798,SHAP
56798,Looker
56798,ETL
56798,AWS
56799,A/B Testing
56799,Statistics
56799,Excel
56800,Git
56800,TensorFlow
56800,Model Monitoring
56800,Java
56800,Reinforcement Learning
56801,Tableau
56801,SQL
56801,Redshift
56801,Looker
56802,Statistics
56802,Databricks
56802,Reinforcement Learning
56802,Feature Engineering
56803,Computer Vision
56803,Hadoop
56803,Databricks
56803,XGBoost
56804,R
56804,ETL
56804,Docker
56804,Reinforcement Learning
56805,LangChain
56805,Hadoop
56805,Git
56805,A/B Testing
56806,Python
56806,Git
56806,Scikit-learn
56806,Excel
56806,SQL
56807,Java
56807,Linux
56807,SQL
56807,TensorFlow
56807,AWS
56808,Reinforcement Learning
56808,NLP
56808,Kubernetes
56808,NoSQL
56809,Scikit-learn
56809,LangChain
56809,Docker
56809,Reinforcement Learning
56810,GCP
56810,ETL
56810,Data Warehousing
56810,PowerBI
56810,LLM
56810,SQL
56811,Pandas
56811,Scala
56811,AWS
56811,PostgreSQL
56811,Statistics
56812,TensorFlow
56812,NLP
56812,Streamlit
56813,Linux
56813,Databricks
56813,R
56813,MLOps
56813,PyTorch
56814,Hadoop
56814,R
56814,Reinforcement Learning
56814,Git
56814,PyTorch
56815,NumPy
56815,PostgreSQL
56815,Model Monitoring
56815,LLM
56815,Redshift
56816,Databricks
56816,Scala
56816,Azure
56817,NLP
56817,Redshift
56817,NumPy
56817,ETL
56818,Scikit-learn
56818,MLOps
56818,GCP
56819,Pandas
56819,Data Warehousing
56819,Spark
56819,Redshift
56820,R
56820,Reinforcement Learning
56820,ETL
56820,C++
56820,LLM
56821,MLOps
56821,Reinforcement Learning
56821,GCP
56821,Java
56821,RAG
56822,Python
56822,Model Monitoring
56822,LLM
56822,Statistics
56823,PyTorch
56823,Spark
56823,R
56823,Snowflake
56823,MLOps
56823,DAX
56824,Time Series
56824,ETL
56824,Looker
56824,Python
56825,Hadoop
56825,Feature Engineering
56825,MLOps
56825,PyTorch
56826,Excel
56826,LLM
56826,Databricks
56827,Looker
56827,XGBoost
56827,Data Warehousing
56827,ETL
56827,Python
56827,Model Monitoring
56828,RAG
56828,Excel
56828,Data Warehousing
56828,DAX
56828,Statistics
56829,LightGBM
56829,PyTorch
56829,Pandas
56829,Feature Engineering
56829,Redshift
56830,Excel
56830,Snowflake
56830,PowerBI
56830,Computer Vision
56831,Redshift
56831,GCP
56831,Model Monitoring
56831,Airflow
56832,AWS
56832,NoSQL
56832,DAX
56832,Data Warehousing
56832,LightGBM
56833,Statistics
56833,LightGBM
56833,Excel
56833,SQL
56834,Git
56834,XGBoost
56834,Hadoop
56834,DAX
56834,SQL
56834,Feature Engineering
56835,Scala
56835,LangChain
56835,DAX
56836,TensorFlow
56836,Java
56836,Data Warehousing
56837,Hadoop
56837,Airflow
56837,Python
56837,SQL
56838,LLM
56838,TensorFlow
56838,Kubernetes
56838,MLOps
56838,NoSQL
56839,LLM
56839,Time Series
56839,Java
56839,NoSQL
56839,Airflow
56840,RAG
56840,Redshift
56840,Statistics
56840,Streamlit
56841,Computer Vision
56841,Streamlit
56841,LangChain
56841,Airflow
56841,Hadoop
56842,LightGBM
56842,Kubernetes
56842,NLP
56843,Docker
56843,NLP
56843,GCP
56843,Streamlit
56844,Pandas
56844,Redshift
56844,Hadoop
56844,XGBoost
56845,Model Monitoring
56845,TensorFlow
56845,Computer Vision
56845,ETL
56845,Redshift
56845,SHAP
56846,Docker
56846,SHAP
56846,DAX
56846,Reinforcement Learning
56846,A/B Testing
56847,SQL
56847,Kubernetes
56847,Time Series
56847,NumPy
56848,Reinforcement Learning
56848,Streamlit
56848,Pandas
56849,Git
56849,GCP
56849,Snowflake
56849,C++
56849,Feature Engineering
56849,TensorFlow
56850,Python
56850,Data Warehousing
56850,AWS
56850,Databricks
56851,RAG
56851,AWS
56851,Excel
56851,NumPy
56852,PowerBI
56852,Azure
56852,XGBoost
56852,Java
56853,Snowflake
56853,Hadoop
56853,Model Monitoring
56853,GCP
56853,LangChain
56853,Python
56854,SQL
56854,Python
56854,Looker
56854,Linux
56854,PostgreSQL
56855,Azure
56855,Spark
56855,LightGBM
56855,PowerBI
56855,GCP
56856,Kubernetes
56856,Linux
56856,Java
56856,Scikit-learn
56857,PowerBI
56857,SQL
56857,Redshift
56857,A/B Testing
56858,Java
56858,A/B Testing
56858,Snowflake
56858,LangChain
56859,Looker
56859,Snowflake
56859,SHAP
56860,Docker
56860,NLP
56860,Linux
56860,Statistics
56860,Reinforcement Learning
56861,Python
56861,Reinforcement Learning
56861,Data Warehousing
56862,Airflow
56862,PyTorch
56862,LLM
56862,R
56863,Scikit-learn
56863,XGBoost
56863,Snowflake
56863,Excel
56863,GCP
56864,Hadoop
56864,R
56864,A/B Testing
56864,Tableau
56864,C++
56865,Scala
56865,SQL
56865,Git
56865,LLM
56866,PowerBI
56866,C++
56866,Databricks
56867,Feature Engineering
56867,NLP
56867,Kubernetes
56867,A/B Testing
56868,Tableau
56868,Streamlit
56868,Feature Engineering
56868,XGBoost
56868,Hadoop
56869,Scikit-learn
56869,Databricks
56869,Pandas
56870,Databricks
56870,Docker
56870,SHAP
56870,Time Series
56870,Git
56871,Looker
56871,Hadoop
56871,Reinforcement Learning
56871,ETL
56872,XGBoost
56872,SHAP
56872,PyTorch
56872,Streamlit
56873,Redshift
56873,Tableau
56873,Pandas
56874,Excel
56874,NLP
56874,Data Warehousing
56874,Java
56874,Feature Engineering
56875,LightGBM
56875,PowerBI
56875,SHAP
56875,DAX
56876,A/B Testing
56876,PostgreSQL
56876,Feature Engineering
56876,Airflow
56876,R
56877,Scikit-learn
56877,AWS
56877,Time Series
56877,PostgreSQL
56877,MLOps
56877,NoSQL
56878,Scala
56878,NLP
56878,Pandas
56878,Reinforcement Learning
56879,LightGBM
56879,LLM
56879,LangChain
56879,TensorFlow
56879,Linux
56880,Kubernetes
56880,Spark
56880,Pandas
56880,Excel
56880,PyTorch
56881,Excel
56881,LightGBM
56881,Python
56881,Time Series
56882,C++
56882,LangChain
56882,PostgreSQL
56882,Streamlit
56882,XGBoost
56882,NumPy
56883,NumPy
56883,AWS
56883,Tableau
56883,Streamlit
56884,Feature Engineering
56884,Model Monitoring
56884,PyTorch
56884,LightGBM
56885,Model Monitoring
56885,Linux
56885,Git
56885,Scikit-learn
56885,MLOps
56886,Linux
56886,Spark
56886,Databricks
56886,Computer Vision
56887,Linux
56887,Kubernetes
56887,Tableau
56887,Scala
56887,Azure
56888,Looker
56888,LLM
56888,Scikit-learn
56888,AWS
56889,Docker
56889,Snowflake
56889,MLOps
56889,Looker
56889,LangChain
56889,Scikit-learn
56890,Feature Engineering
56890,DAX
56890,Pandas
56890,Computer Vision
56891,Streamlit
56891,PyTorch
56891,Pandas
56891,Data Warehousing
56891,PowerBI
56892,C++
56892,Feature Engineering
56892,Scikit-learn
56892,RAG
56893,NumPy
56893,LightGBM
56893,SQL
56893,NLP
56893,PyTorch
56894,Statistics
56894,Kubernetes
56894,DAX
56894,LangChain
56894,RAG
56895,PowerBI
56895,NumPy
56895,LLM
56895,TensorFlow
56895,Java
56896,Git
56896,Statistics
56896,AWS
56896,GCP
56896,Hadoop
56896,PostgreSQL
56897,Model Monitoring
56897,Reinforcement Learning
56897,XGBoost
56897,Feature Engineering
56898,Pandas
56898,Looker
56898,XGBoost
56898,PowerBI
56899,Scala
56899,Git
56899,Spark
56899,Data Warehousing
56899,Model Monitoring
56900,Git
56900,Docker
56900,Linux
56900,Hadoop
56901,LLM
56901,DAX
56901,Spark
56901,Feature Engineering
56902,AWS
56902,Azure
56902,Streamlit
56903,XGBoost
56903,Pandas
56903,LLM
56903,AWS
56903,Snowflake
56903,Data Warehousing
56904,DAX
56904,Reinforcement Learning
56904,Statistics
56904,PostgreSQL
56905,Kubernetes
56905,Docker
56905,LLM
56905,LangChain
56906,Databricks
56906,Looker
56906,Hadoop
56907,A/B Testing
56907,NumPy
56907,NoSQL
56908,Feature Engineering
56908,DAX
56908,Excel
56908,RAG
56908,Java
56909,Statistics
56909,Pandas
56909,R
56910,Computer Vision
56910,Streamlit
56910,SHAP
56910,Hadoop
56910,TensorFlow
56910,SQL
56911,Computer Vision
56911,Git
56911,MLOps
56911,XGBoost
56911,Feature Engineering
56912,C++
56912,GCP
56912,Data Warehousing
56912,Computer Vision
56913,Airflow
56913,LLM
56913,Docker
56913,XGBoost
56914,TensorFlow
56914,XGBoost
56914,Docker
56914,SHAP
56914,Model Monitoring
56915,Time Series
56915,Python
56915,NoSQL
56915,R
56916,PyTorch
56916,Excel
56916,Java
56916,XGBoost
56916,DAX
56917,Time Series
56917,A/B Testing
56917,SHAP
56917,Hadoop
56917,Redshift
56918,Pandas
56918,Tableau
56918,NLP
56918,ETL
56918,Airflow
56919,PyTorch
56919,Java
56919,Scala
56919,Azure
56919,Airflow
