offer_id,application_id,offered_ctc_lpa,joining_bonus_lakhs,status,offer_date,expected_joining_date
57480,202069,9.5,1.0,Withdrawn,2023-02-02 17:23:05,2023-04-17 18:05:48
27495,222806,36.1,0.5,Accepted,2023-02-02 17:57:41,2020-07-18 17:19:19
2021,242394,79.0,0.0,Accepted,2023-02-02 18:44:36,2024-03-07 22:37:08
52453,361022,72.8,0.5,Accepted,2023-02-02 19:23:34,2025-11-23 01:02:41
39470,144068,83.9,0.0,Accepted,2023-02-02 19:34:09,2022-08-19 12:45:55
44115,76415,44.3,0.5,Accepted,2023-02-02 19:49:24,2022-02-22 21:54:24
40246,327209,7.3,0.0,Accepted,2023-02-02 20:30:00,2026-01-21 12:08:05
1986,71563,29.5,0.0,Accepted,2023-02-02 20:47:03,2022-03-08 08:00:40
52530,245948,37.1,0.0,Withdrawn,2023-02-02 21:04:54,2023-12-14 22:59:07
26298,392001,38.0,0.0,Accepted,2023-02-02 21:50:29,2025-07-24 15:47:06
25918,10546,22.3,1.5,Accepted,2023-02-02 23:12:48,2025-09-18 08:23:47
8275,286008,85.0,1.0,Accepted,2023-02-03 00:45:15,2025-10-09 20:30:09
18693,340239,38.4,0.0,Accepted,2023-02-03 04:08:07,2024-11-19 07:26:00
25735,267286,30.2,0.0,Accepted,2023-02-03 04:27:22,2026-01-05 20:33:15
20556,185516,79.2,0.5,Accepted,2023-02-03 04:32:09,2020-06-18 18:39:46
6280,7959,63.9,2.0,Withdrawn,2023-02-03 04:55:32,2025-11-17 13:26:25
35577,96420,55.1,0.0,Accepted,2023-02-03 05:23:58,2022-07-15 13:44:32
42451,360062,63.9,0.0,Declined,2023-02-03 07:53:07,2024-07-26 05:26:00
51242,396909,25.5,0.0,Accepted,2023-02-03 08:10:57,2023-11-11 10:26:40
35125,290831,5.3,1.0,Expired,2023-02-03 08:19:23,2020-01-23 12:34:12
45720,179059,70.5,1.5,Accepted,2023-02-03 10:16:55,2025-05-16 00:06:02
1322,115053,27.5,0.5,Declined,2023-02-03 10:28:35,2021-07-09 13:28:34
14616,197015,44.7,0.0,Accepted,2023-02-03 11:24:38,2020-09-13 08:19:48
7173,8819,86.3,0.0,Accepted,2023-02-03 11:46:33,2024-06-25 08:14:54
4427,319186,65.0,2.0,Declined,2023-02-03 13:26:26,2019-06-22 15:27:34
35337,316708,79.6,0.0,Declined,2023-02-03 14:39:54,2022-03-03 05:14:02
20034,131674,9.6,1.5,Accepted,2023-02-03 15:14:30,2023-07-09 07:03:35
106,162298,50.9,0.0,Accepted,2023-02-03 15:47:59,2024-07-04 15:39:23
34510,207010,15.3,0.5,Declined,2023-02-03 15:54:48,2025-06-12 09:35:44
2468,216559,79.6,0.0,Accepted,2023-02-03 16:17:22,2020-07-29 17:36:51
23840,63548,30.7,0.0,Declined,2023-02-03 17:42:30,2020-09-07 00:45:16
9050,161672,27.8,0.0,Accepted,2023-02-03 18:06:28,2022-09-13 07:41:27
20702,302214,55.4,0.0,Accepted,2023-02-03 18:26:47,2024-08-11 20:19:26
18422,65189,75.7,1.0,Accepted,2023-02-03 18:53:52,2022-12-15 04:30:33
39264,30804,59.4,0.5,Accepted,2023-02-03 18:59:55,2020-04-25 09:19:25
21679,107862,68.5,0.0,Accepted,2023-02-03 19:33:53,2021-10-27 16:23:06
1366,39430,87.0,0.5,Declined,2023-02-03 21:11:42,2019-08-13 21:33:44
28883,233541,52.9,1.0,Accepted,2023-02-03 21:40:36,2023-06-30 11:15:50
40851,272277,76.8,0.5,Accepted,2023-02-03 22:56:13,2019-09-29 19:20:50
14206,60599,79.7,2.0,Accepted,2023-02-03 23:03:01,2019-11-15 22:06:29
58968,372454,45.4,0.0,Accepted,2023-02-03 23:32:18,2019-06-13 09:54:19
48145,380557,58.4,0.0,Accepted,2023-02-03 23:41:03,2021-08-25 12:56:30
16102,67211,53.8,0.0,Accepted,2023-02-04 01:41:24,2020-05-28 07:29:36
48797,187322,76.3,1.0,Declined,2023-02-04 02:00:13,2023-09-09 21:05:35
3996,114444,7.3,1.0,Declined,2023-02-04 02:10:26,2021-07-10 08:12:03
55375,3624,45.9,0.0,Accepted,2023-02-04 02:22:10,2021-06-21 14:46:11
35492,342686,59.7,1.5,Withdrawn,2023-02-04 03:31:26,2021-06-08 14:36:57
50002,283369,29.9,0.5,Accepted,2023-02-04 03:54:22,2023-11-08 13:12:18
45241,368670,18.4,1.0,Declined,2023-02-04 07:55:03,2023-12-08 02:34:41
22851,271904,15.3,0.0,Accepted,2023-02-04 08:14:28,2020-01-01 05:44:43
12557,72479,47.9,0.5,Expired,2023-02-04 08:36:09,2022-09-12 07:20:36
38380,387693,67.1,1.5,Accepted,2023-02-04 08:42:53,2025-06-25 22:50:27
7860,123889,9.5,1.0,Declined,2023-02-04 10:02:12,2020-08-09 16:45:47
36548,392384,85.9,1.0,Accepted,2023-02-04 13:02:55,2023-05-09 22:14:10
24713,369364,82.1,0.0,Expired,2023-02-04 13:25:13,2024-12-01 01:34:24
10138,142088,66.4,0.5,Accepted,2023-02-04 14:43:04,2020-10-23 23:38:20
18616,207885,56.8,0.0,Accepted,2023-02-04 16:20:22,2022-07-10 09:50:21
34333,359443,41.9,0.0,Accepted,2023-02-04 18:31:31,2024-04-17 19:01:46
19076,286447,12.9,0.5,Accepted,2023-02-04 19:35:26,2023-05-06 20:22:52
42741,88734,51.0,0.5,Accepted,2023-02-04 20:12:43,2025-02-05 21:26:21
31538,289866,22.5,1.5,Expired,2023-02-04 20:55:07,2025-10-22 02:32:50
21342,365020,38.9,0.0,Accepted,2023-02-04 22:06:24,2021-09-18 12:53:39
38024,256674,16.7,0.5,Accepted,2023-02-04 23:43:01,2024-11-18 09:09:23
34150,222832,78.7,0.0,Accepted,2023-02-05 00:06:00,2020-07-07 06:00:02
47995,319241,45.6,0.0,Accepted,2023-02-05 01:03:27,2020-04-06 11:07:24
17322,285153,80.1,0.0,Declined,2023-02-05 01:12:12,2022-08-16 05:06:46
29932,92715,16.6,0.0,Accepted,2023-02-05 01:54:43,2022-02-10 03:26:34
46362,69880,83.5,0.0,Accepted,2023-02-05 05:45:13,2020-10-13 12:50:08
22563,243114,77.5,0.0,Declined,2023-02-05 07:53:27,2025-11-21 04:45:36
38133,269702,22.4,0.0,Accepted,2023-02-05 08:34:15,2022-02-26 06:31:10
20246,22546,75.9,1.0,Accepted,2023-02-05 08:43:35,2020-09-27 06:34:55
6780,229758,49.5,2.0,Accepted,2023-02-05 10:46:59,2025-09-13 08:16:40
56478,124029,62.1,0.0,Accepted,2023-02-05 11:39:52,2023-11-30 07:43:19
25998,392867,4.7,0.0,Accepted,2023-02-05 12:15:56,2020-05-26 20:52:22
12849,123290,40.7,0.5,Declined,2023-02-05 12:33:52,2021-10-26 09:20:14
32836,228275,6.4,0.5,Accepted,2023-02-05 15:38:26,2025-06-27 16:22:38
17108,266567,18.3,0.0,Accepted,2023-02-05 18:07:16,2021-01-18 07:49:57
45121,94483,87.5,0.0,Declined,2023-02-05 19:13:25,2021-04-17 12:47:21
53912,269788,37.8,0.0,Accepted,2023-02-05 19:57:16,2024-10-05 13:14:28
34362,362913,4.9,0.0,Accepted,2023-02-05 21:08:06,2025-09-28 00:51:24
48144,132567,65.0,0.5,Declined,2023-02-05 22:31:22,2019-08-28 17:01:34
53150,156716,55.4,1.0,Accepted,2023-02-05 23:31:48,2023-08-22 21:24:52
16412,276516,73.7,0.0,Declined,2023-02-05 23:56:21,2024-05-04 06:44:14
2619,73493,62.0,1.0,Accepted,2023-02-06 00:32:00,2021-06-16 12:40:50
41023,346710,40.9,0.5,Accepted,2023-02-06 01:50:07,2023-03-06 15:38:41
34911,231831,62.1,0.0,Withdrawn,2023-02-06 02:24:12,2025-11-04 10:17:47
590,349050,85.9,0.0,Accepted,2023-02-06 03:19:31,2022-06-02 18:15:03
9894,152018,51.3,0.5,Accepted,2023-02-06 04:13:43,2022-11-07 17:45:28
23040,262574,88.9,1.0,Declined,2023-02-06 04:42:18,2023-08-25 17:48:58
15458,43209,49.2,2.0,Accepted,2023-02-06 04:44:16,2021-03-07 01:52:00
20910,327569,36.8,0.0,Accepted,2023-02-06 05:53:39,2020-01-20 22:10:23
29680,179148,77.7,1.0,Declined,2023-02-06 06:04:18,2019-04-03 08:39:09
47252,366197,58.5,0.0,Accepted,2023-02-06 06:36:38,2022-01-23 07:21:15
42757,197055,86.0,0.0,Accepted,2023-02-06 09:14:01,2020-12-27 13:42:26
21592,104896,8.3,0.0,Declined,2023-02-06 09:40:49,2025-06-02 07:15:08
29322,342292,68.1,0.5,Accepted,2023-02-06 10:41:05,2023-04-15 11:47:39
40041,85539,76.8,0.0,Accepted,2023-02-06 10:41:06,2019-07-08 12:21:49
33067,94171,27.9,0.0,Accepted,2023-02-06 10:55:43,2025-08-06 12:18:01
48862,348645,65.4,1.5,Accepted,2023-02-06 12:39:01,2021-03-20 20:56:49
8349,250742,82.7,2.0,Accepted,2023-02-06 13:30:17,2022-07-26 11:24:57
40720,272409,61.0,0.0,Accepted,2023-02-06 14:52:12,2024-02-15 04:35:57
28043,345822,9.9,2.0,Accepted,2023-02-06 15:14:41,2024-04-21 18:08:41
48099,11009,7.3,0.0,Accepted,2023-02-06 16:07:29,2022-05-11 00:05:16
7092,120202,56.5,0.0,Declined,2023-02-06 16:38:24,2023-06-17 18:48:37
18953,22774,50.1,1.5,Accepted,2023-02-06 17:10:29,2020-11-30 00:28:14
58322,175444,73.4,0.0,Declined,2023-02-06 17:44:13,2025-01-15 19:39:14
44171,181849,34.2,1.0,Accepted,2023-02-06 18:03:18,2019-03-31 06:22:21
17035,223396,10.9,1.0,Accepted,2023-02-06 20:26:33,2021-09-23 05:32:11
47717,323096,22.2,0.5,Accepted,2023-02-06 20:50:28,2021-01-14 20:48:36
25285,154027,28.7,1.5,Accepted,2023-02-06 21:50:16,2022-12-07 16:11:45
47081,205950,16.2,0.0,Declined,2023-02-06 22:58:23,2021-02-13 08:21:44
15313,163974,48.4,0.0,Accepted,2023-02-07 01:23:17,2022-09-11 13:51:27
6715,44680,76.9,1.5,Accepted,2023-02-07 01:42:03,2024-06-03 10:21:20
44391,398635,77.1,0.0,Declined,2023-02-07 03:20:10,2022-12-16 06:32:38
25673,266627,37.5,0.0,Expired,2023-02-07 04:55:14,2025-07-30 19:33:01
35942,388797,64.8,0.5,Withdrawn,2023-02-07 05:48:27,2021-01-25 07:03:24
51055,273355,44.8,1.5,Accepted,2023-02-07 06:12:20,2025-11-29 08:56:46
48232,386828,9.9,0.0,Accepted,2023-02-07 06:18:21,2025-02-13 07:07:24
56883,283079,33.1,0.5,Accepted,2023-02-07 07:19:04,2021-11-06 07:02:31
43283,194682,26.7,0.0,Accepted,2023-02-07 07:20:07,2019-07-06 17:12:59
57191,139949,9.5,0.5,Declined,2023-02-07 10:33:29,2021-05-23 07:14:27
40481,30795,24.3,0.0,Declined,2023-02-07 11:50:55,2024-08-19 08:55:46
3341,275312,51.6,0.0,Accepted,2023-02-07 13:16:08,2020-03-02 18:09:20
24692,46672,65.5,0.0,Accepted,2023-02-07 13:18:38,2022-06-24 05:49:14
29375,175664,73.3,0.0,Accepted,2023-02-07 14:44:56,2024-10-21 19:08:24
41884,246800,37.9,0.0,Accepted,2023-02-07 16:14:38,2025-10-07 11:56:23
23859,47100,57.9,0.5,Accepted,2023-02-07 17:04:59,2019-08-24 08:52:09
24422,151816,15.1,0.0,Accepted,2023-02-07 18:15:22,2023-01-14 21:49:36
58251,201097,11.3,0.0,Expired,2023-02-07 19:14:35,2025-09-06 10:06:49
40796,246817,23.5,0.0,Accepted,2023-02-07 19:33:36,2024-05-02 00:46:46
55749,214262,20.6,0.5,Accepted,2023-02-07 20:28:06,2025-05-09 13:53:37
7491,178038,11.4,1.0,Declined,2023-02-07 20:35:49,2019-06-24 21:42:30
38795,61967,22.0,0.0,Accepted,2023-02-07 21:45:42,2024-09-23 18:37:52
49187,352940,31.7,0.5,Accepted,2023-02-07 22:09:37,2024-04-19 11:35:59
23182,61265,65.3,1.0,Accepted,2023-02-07 23:29:00,2021-05-18 20:53:27
28535,265874,71.0,0.0,Accepted,2023-02-08 01:45:32,2023-02-05 14:04:18
1941,219909,19.7,2.0,Accepted,2023-02-08 01:57:09,2019-04-26 12:01:01
25221,291367,64.9,0.0,Declined,2023-02-08 04:57:10,2019-10-14 12:48:21
43159,38596,27.9,0.5,Accepted,2023-02-08 05:01:21,2020-05-24 20:13:55
15314,174456,26.0,0.0,Accepted,2023-02-08 05:20:55,2020-12-12 11:32:05
34732,291920,24.1,2.0,Accepted,2023-02-08 05:31:01,2026-01-28 20:31:22
34155,86133,4.7,1.5,Declined,2023-02-08 06:05:37,2019-07-03 13:04:38
49446,299894,26.5,0.5,Accepted,2023-02-08 06:22:14,2020-12-18 04:40:47
45925,113167,9.9,0.0,Accepted,2023-02-08 06:42:31,2022-08-12 11:19:33
53327,293231,70.0,0.0,Accepted,2023-02-08 07:45:49,2019-05-14 18:36:37
53568,210199,39.8,0.5,Accepted,2023-02-08 08:42:20,2024-10-04 04:03:13
41296,30275,47.8,2.0,Accepted,2023-02-08 08:47:39,2024-06-25 08:56:05
4275,74588,29.9,0.0,Accepted,2023-02-08 08:56:55,2021-10-01 10:49:01
33643,352706,68.4,2.0,Accepted,2023-02-08 12:14:09,2022-08-26 12:34:16
31754,49980,50.8,0.0,Expired,2023-02-08 13:26:04,2025-07-26 19:11:44
55701,327951,17.1,0.0,Declined,2023-02-08 13:47:12,2025-12-16 08:41:08
6460,379670,75.5,0.5,Accepted,2023-02-08 15:42:43,2022-12-14 06:28:40
39292,375989,37.0,0.0,Accepted,2023-02-08 16:35:07,2020-04-01 06:59:17
12859,131376,83.4,1.5,Accepted,2023-02-08 16:45:40,2025-08-14 19:54:37
46226,314248,66.0,1.5,Accepted,2023-02-08 17:06:35,2024-04-20 06:00:50
52089,31733,49.0,0.0,Accepted,2023-02-08 17:08:41,2020-07-17 19:14:53
4006,155979,67.4,0.5,Withdrawn,2023-02-08 17:13:42,2021-06-01 17:09:48
35091,170687,55.2,0.5,Accepted,2023-02-08 18:18:23,2021-10-25 11:27:49
57348,325147,59.4,0.5,Accepted,2023-02-08 19:05:11,2019-03-14 16:05:51
12082,239886,22.4,1.5,Accepted,2023-02-08 19:59:50,2019-08-21 10:21:24
14381,243345,25.6,1.0,Accepted,2023-02-08 20:48:26,2019-07-23 14:04:58
4320,236092,7.7,0.5,Accepted,2023-02-08 20:50:33,2021-11-01 05:37:49
31979,330424,85.2,0.0,Accepted,2023-02-08 21:19:17,2023-12-27 00:19:15
49929,85038,35.1,1.0,Accepted,2023-02-08 22:11:40,2024-08-05 21:22:24
40804,354488,51.1,1.5,Accepted,2023-02-08 23:11:13,2022-03-29 23:29:34
19313,54933,59.3,0.0,Accepted,2023-02-08 23:37:06,2024-08-21 05:37:01
17862,398535,80.3,1.5,Accepted,2023-02-08 23:59:26,2020-12-02 09:57:58
25088,130899,49.3,0.0,Accepted,2023-02-09 00:02:01,2021-05-21 12:24:41
8390,206770,75.5,2.0,Accepted,2023-02-09 01:02:17,2020-09-25 07:08:35
3052,282224,86.4,1.5,Declined,2023-02-09 02:25:42,2024-08-31 08:53:40
17403,278338,86.5,0.0,Declined,2023-02-09 03:34:09,2024-09-12 03:39:09
53806,1889,23.0,0.0,Accepted,2023-02-09 04:02:28,2025-12-17 01:34:03
11438,397714,43.8,0.0,Accepted,2023-02-09 05:04:49,2020-12-29 20:04:07
21815,200408,5.8,1.0,Expired,2023-02-09 05:37:24,2025-07-18 17:25:46
27402,23625,66.1,1.0,Accepted,2023-02-09 06:55:51,2019-11-01 05:53:32
59243,100258,63.0,1.5,Accepted,2023-02-09 07:10:11,2024-05-16 03:06:09
39819,139943,10.3,1.0,Accepted,2023-02-09 08:10:52,2020-08-13 18:39:50
15514,60923,17.7,0.0,Accepted,2023-02-09 08:29:43,2020-08-01 06:10:38
52602,173605,76.4,1.0,Accepted,2023-02-09 09:25:58,2020-02-08 01:55:39
4325,290285,46.6,0.0,Declined,2023-02-09 12:20:18,2022-10-31 16:11:05
57718,132537,57.3,1.0,Accepted,2023-02-09 14:09:39,2021-09-04 07:35:10
45149,268790,52.2,1.0,Accepted,2023-02-09 14:14:58,2023-09-16 19:31:02
47078,51313,4.0,0.0,Accepted,2023-02-09 15:16:22,2019-03-03 21:58:09
44306,287464,25.8,0.5,Accepted,2023-02-09 18:12:53,2023-07-21 02:05:09
27130,342663,49.6,0.0,Accepted,2023-02-09 18:14:10,2019-12-10 04:23:21
53668,188325,56.2,0.5,Accepted,2023-02-09 18:14:57,2021-05-05 15:05:54
30753,42965,84.3,0.0,Accepted,2023-02-09 18:45:01,2019-08-22 10:29:24
43538,331810,87.3,1.0,Accepted,2023-02-09 19:53:06,2023-10-07 18:19:16
15803,319559,46.9,1.0,Expired,2023-02-09 19:59:11,2021-07-03 08:50:41
16395,232751,58.1,0.0,Expired,2023-02-09 22:10:44,2025-08-04 20:31:42
29191,372449,43.3,0.0,Accepted,2023-02-09 23:02:16,2022-09-28 16:25:48
7289,61625,54.6,0.0,Accepted,2023-02-09 23:21:32,2024-01-10 12:02:24
27322,112383,29.3,1.0,Accepted,2023-02-09 23:36:06,2023-06-10 08:55:05
147,24529,42.1,0.0,Accepted,2023-02-09 23:52:39,2024-03-31 15:44:34
39010,131007,42.6,0.5,Accepted,2023-02-10 01:43:41,2020-04-04 10:20:52
22030,206586,43.8,0.0,Accepted,2023-02-10 02:21:02,2025-02-10 20:26:40
3628,264435,17.5,0.0,Accepted,2023-02-10 03:05:58,2024-07-31 00:13:19
31817,78863,64.6,1.5,Expired,2023-02-10 03:08:16,2023-04-02 17:47:13
52726,194750,59.5,0.0,Declined,2023-02-10 09:08:23,2023-01-22 15:03:03
45167,345571,82.5,2.0,Accepted,2023-02-10 09:19:37,2021-10-16 11:48:44
24723,156140,16.6,0.5,Accepted,2023-02-10 09:55:24,2022-05-19 19:32:51
28056,5958,40.6,1.5,Declined,2023-02-10 10:49:45,2020-04-28 01:28:53
29151,215778,58.1,0.0,Accepted,2023-02-10 12:51:13,2021-10-23 21:02:08
53200,165399,55.5,0.0,Declined,2023-02-10 15:10:45,2024-12-12 00:10:12
39177,349840,44.1,0.5,Accepted,2023-02-10 15:29:38,2019-05-28 07:57:11
16809,44671,43.6,1.5,Accepted,2023-02-10 16:54:06,2021-05-29 19:53:06
36532,322642,32.7,2.0,Accepted,2023-02-10 17:01:13,2023-01-12 04:58:49
15262,365204,33.9,0.0,Accepted,2023-02-10 18:02:06,2019-02-22 23:35:09
20374,289278,28.6,0.5,Declined,2023-02-10 18:22:56,2025-02-13 21:00:24
34245,104594,14.3,0.0,Accepted,2023-02-10 18:55:15,2024-01-17 21:07:01
584,55377,32.8,2.0,Accepted,2023-02-10 20:02:40,2024-11-01 09:14:20
51033,12546,71.4,0.0,Accepted,2023-02-10 21:12:22,2022-06-27 11:20:04
51250,29566,65.7,3.0,Accepted,2023-02-10 22:37:52,2023-10-17 16:41:39
38904,337556,61.1,0.0,Accepted,2023-02-10 22:40:25,2019-02-18 17:16:11
48763,248361,18.1,0.0,Declined,2023-02-11 00:19:30,2020-09-02 11:49:19
45656,36889,88.8,0.0,Accepted,2023-02-11 00:28:04,2025-10-09 14:39:44
55964,257105,38.4,0.0,Accepted,2023-02-11 01:19:35,2019-02-26 16:14:58
33016,102013,51.0,0.5,Accepted,2023-02-11 01:31:02,2020-06-24 01:55:40
20544,4239,37.1,1.0,Accepted,2023-02-11 02:11:16,2020-05-04 05:37:31
46947,342353,70.7,0.0,Accepted,2023-02-11 03:17:42,2023-11-20 00:53:55
12017,138881,32.4,0.0,Declined,2023-02-11 06:10:50,2021-04-10 05:57:54
10255,143616,69.6,0.0,Accepted,2023-02-11 08:28:58,2022-08-05 18:30:17
55100,86070,27.7,0.0,Accepted,2023-02-11 10:51:07,2021-09-17 06:00:42
32959,25879,63.2,0.0,Accepted,2023-02-11 11:33:53,2021-08-08 12:42:24
29293,236308,26.9,0.0,Declined,2023-02-11 11:43:57,2022-04-09 22:03:32
20887,237393,71.9,0.0,Accepted,2023-02-11 11:59:03,2019-10-06 14:46:33
17396,259402,60.3,0.0,Accepted,2023-02-11 14:53:58,2023-12-23 05:28:00
32138,280355,64.9,0.0,Accepted,2023-02-11 15:36:23,2024-01-27 03:40:24
5159,15434,78.3,0.0,Withdrawn,2023-02-11 17:50:41,2023-06-28 23:32:54
1404,142613,41.3,0.5,Accepted,2023-02-11 21:20:23,2024-08-22 05:21:00
13998,93141,89.4,0.5,Accepted,2023-02-12 00:39:42,2024-08-02 17:12:52
16853,15342,18.4,0.0,Accepted,2023-02-12 00:50:18,2019-10-28 22:05:30
36668,8951,68.2,0.0,Accepted,2023-02-12 00:58:20,2022-05-01 15:55:03
30656,349559,16.5,0.5,Accepted,2023-02-12 01:02:45,2025-04-14 09:33:48
39063,170089,45.3,0.0,Accepted,2023-02-12 03:18:30,2019-08-29 08:03:10
46196,4581,77.6,0.5,Declined,2023-02-12 04:44:51,2025-03-19 21:28:38
32943,200022,84.6,1.0,Accepted,2023-02-12 05:04:32,2025-09-24 08:31:49
52037,330343,28.5,0.0,Accepted,2023-02-12 05:42:16,2019-12-17 18:34:14
25368,46095,66.2,1.5,Accepted,2023-02-12 06:27:10,2023-09-05 05:03:49
34513,311774,78.5,0.0,Accepted,2023-02-12 07:30:41,2020-04-19 14:25:07
5793,131802,77.9,0.5,Accepted,2023-02-12 07:58:39,2023-10-29 06:01:19
11677,64859,31.9,0.5,Accepted,2023-02-12 09:01:11,2020-09-06 19:21:32
14295,126483,66.3,0.5,Accepted,2023-02-12 10:03:17,2025-07-08 16:31:01
13424,172676,36.8,0.5,Withdrawn,2023-02-12 11:52:26,2023-06-20 08:34:27
23416,103458,4.1,0.0,Accepted,2023-02-12 12:07:34,2023-11-01 20:48:00
50155,206574,76.1,0.0,Accepted,2023-02-12 14:41:35,2021-06-11 04:17:09
8229,2188,35.2,0.5,Declined,2023-02-12 15:05:08,2020-02-28 14:23:09
16255,3745,7.6,1.0,Accepted,2023-02-12 18:09:14,2023-07-13 07:05:35
43458,157143,76.9,0.0,Accepted,2023-02-12 18:28:07,2025-07-30 09:57:56
46450,217640,19.0,0.0,Accepted,2023-02-12 19:10:35,2022-11-29 10:42:44
14622,394298,54.3,1.0,Accepted,2023-02-12 19:19:15,2019-04-17 05:27:48
15761,359988,78.3,1.5,Accepted,2023-02-12 19:23:37,2022-09-11 12:12:43
59127,37033,39.6,1.0,Accepted,2023-02-12 20:16:13,2021-12-17 22:42:42
37078,5186,90.0,0.0,Accepted,2023-02-12 20:39:51,2022-06-20 14:04:49
18900,289427,34.5,0.0,Withdrawn,2023-02-12 21:51:10,2024-11-11 20:04:50
49495,282226,75.4,0.0,Accepted,2023-02-12 22:50:11,2025-11-09 12:54:05
53460,16088,6.8,0.5,Accepted,2023-02-12 23:10:27,2025-05-05 14:24:57
32606,47365,13.7,0.0,Accepted,2023-02-13 00:19:55,2024-05-09 14:55:54
17526,365038,77.5,0.0,Accepted,2023-02-13 01:04:51,2025-05-30 05:38:47
27333,81790,85.5,0.0,Accepted,2023-02-13 01:54:09,2021-12-30 11:09:08
536,102066,28.4,0.0,Accepted,2023-02-13 03:29:03,2023-11-07 09:06:40
59694,165059,47.7,1.0,Accepted,2023-02-13 06:16:33,2024-10-25 02:30:15
1596,253693,8.9,1.5,Declined,2023-02-13 06:22:54,2025-08-25 19:12:10
44851,84465,89.9,0.0,Accepted,2023-02-13 06:32:06,2021-10-11 05:50:03
10340,335052,7.5,2.0,Accepted,2023-02-13 08:18:15,2025-06-06 10:48:28
38697,110426,72.7,2.0,Accepted,2023-02-13 08:23:49,2019-03-08 03:37:36
14455,252941,81.7,0.0,Accepted,2023-02-13 10:59:30,2019-10-15 16:37:37
49842,56336,16.4,0.0,Accepted,2023-02-13 11:49:45,2025-09-23 19:11:46
9397,32954,36.0,0.0,Declined,2023-02-13 12:12:29,2023-05-25 23:20:16
57366,78192,73.0,0.5,Accepted,2023-02-13 12:25:52,2024-08-14 13:25:19
12062,10500,16.3,1.5,Accepted,2023-02-13 13:26:54,2022-07-13 18:24:18
29614,199176,77.0,0.0,Accepted,2023-02-13 13:48:31,2026-02-23 04:14:26
4992,316723,20.0,1.5,Accepted,2023-02-13 15:04:56,2022-10-21 00:43:02
20433,313301,34.2,0.0,Declined,2023-02-13 15:33:11,2021-02-17 14:26:19
24578,277616,19.4,0.0,Declined,2023-02-13 16:55:25,2023-05-03 12:08:54
27537,395684,75.2,0.0,Withdrawn,2023-02-13 17:17:12,2024-03-10 11:40:36
47388,153029,32.1,2.0,Accepted,2023-02-13 19:21:58,2023-11-28 13:13:19
52371,304663,67.9,0.0,Accepted,2023-02-13 22:05:32,2019-10-03 20:22:41
51564,257536,62.8,1.0,Accepted,2023-02-13 22:44:51,2024-09-01 02:21:29
20160,60082,67.7,1.0,Accepted,2023-02-13 23:46:36,2022-06-21 12:56:42
34077,213253,9.2,0.0,Accepted,2023-02-14 00:04:17,2022-12-11 10:26:42
8622,12861,48.2,0.0,Accepted,2023-02-14 01:59:29,2020-05-10 22:14:12
20326,121990,38.4,0.5,Accepted,2023-02-14 02:13:53,2022-06-16 03:17:40
5554,268764,80.3,2.0,Withdrawn,2023-02-14 02:25:05,2020-12-20 19:17:40
52189,331643,51.7,0.0,Declined,2023-02-14 04:16:36,2019-06-24 09:52:17
17629,190052,9.6,0.0,Accepted,2023-02-14 07:39:18,2023-05-15 02:37:49
44633,351645,58.6,2.0,Declined,2023-02-14 11:00:04,2025-07-20 00:00:16
1878,203950,75.5,0.0,Declined,2023-02-14 12:15:56,2020-10-24 16:47:39
46289,188011,80.6,0.5,Accepted,2023-02-14 12:49:37,2022-11-24 08:33:10
17712,261828,39.4,0.0,Declined,2023-02-14 13:11:22,2024-01-03 05:07:11
16653,383885,14.3,0.0,Accepted,2023-02-14 13:12:56,2021-07-14 14:30:01
57721,232521,44.4,1.0,Accepted,2023-02-14 15:06:54,2019-04-15 00:16:42
16300,78454,28.5,0.0,Accepted,2023-02-14 15:09:34,2020-12-13 04:05:04
4097,42142,25.1,1.0,Accepted,2023-02-14 15:18:57,2021-02-05 15:33:23
31629,185446,9.3,0.0,Withdrawn,2023-02-14 15:29:12,2025-06-12 07:46:17
53114,188394,66.0,0.0,Accepted,2023-02-14 17:09:34,2020-01-13 09:49:23
54747,369455,24.9,0.0,Accepted,2023-02-14 17:29:31,2023-06-30 07:25:46
27258,7500,26.1,0.5,Accepted,2023-02-14 18:41:55,2019-04-24 02:45:47
25370,53855,9.4,0.0,Declined,2023-02-14 19:35:35,2022-02-12 21:30:15
45664,313259,72.9,0.5,Accepted,2023-02-14 20:15:47,2022-10-24 01:07:51
24537,308118,30.8,0.0,Declined,2023-02-14 21:40:55,2021-03-31 20:46:58
34726,349267,40.6,0.0,Accepted,2023-02-14 21:58:58,2025-08-29 03:27:36
45447,4149,50.9,0.5,Accepted,2023-02-14 23:07:04,2022-09-30 00:15:55
45050,70368,88.8,0.0,Accepted,2023-02-15 00:52:51,2021-09-08 09:20:22
8861,399381,54.2,1.5,Accepted,2023-02-15 02:06:42,2021-01-07 20:39:47
40162,360159,21.8,0.0,Accepted,2023-02-15 03:25:31,2021-03-11 05:35:37
34998,312636,43.3,0.5,Accepted,2023-02-15 04:22:48,2023-06-23 05:40:03
9665,379915,19.0,1.0,Accepted,2023-02-15 04:29:29,2023-11-03 18:08:43
23835,215662,24.5,0.0,Accepted,2023-02-15 06:14:15,2025-05-08 12:32:20
34708,316167,73.6,1.0,Withdrawn,2023-02-15 06:39:08,2026-01-14 01:58:27
